Team,actual_points,name,pos_keep,predicted_points
GB,2.575,D.Kizer,QB,128.7475511350309
HOU,1.2000000000000002,S.Coates,WR,39.297616292300795
SF,0.0,M.Dayes,RB,20.711537193621556
NYG,175.47500000000002,E.Manning,QB,113.33359127042803
NYG,35.2,R.Ellison,TE,24.745960046016044
NYG,151.75,O.Beckham,WR,63.94988697216327
NYG,116.5,S.Shepard,WR,60.28605015316422
NYG,81.30000000000001,E.Engram,TE,68.80695229345855
NYG,30.5,W.Gallman,RB,61.30616344216028
SEA,19.6,B.Marshall,WR,82.97630518097053
OAK,11.2,D.Harris,WR,13.485035908569
LAC,-1.6,G.Smith,QB,25.361305686872054
SEA,91.80000000000001,D.Baldwin,WR,82.6555314734325
SEA,246.7,R.Wilson,QB,174.0343840164516
SEA,102.80000000000001,M.Davis,RB,57.00533378575902
SEA,165.4,T.Lockett,WR,56.841545270386135
SEA,1.9000000000000001,C.Prosise,RB,47.76436237974379
SEA,44.900000000000006,N.Vannett,TE,37.36232554014794
SEA,0.8,J.McKissic,RB,61.448946599488856
SEA,3.8,T.Madden,RB,40.18579967781146
SEA,181.40000000000003,C.Carson,RB,72.58002619708003
WAS,39.1,P.Richardson,WR,59.4885900372054
DET,8.700000000000001,L.Willson,TE,36.473640464469106
GB,75.6,J.Graham,TE,95.7691138292946
TEN,5.2,D.Walker,TE,68.7263172937648
TEN,28.5,L.Stocker,TE,24.659818156182034
TEN,137.0,M.Mariota,QB,113.78453248392282
TEN,186.15,D.Henry,RB,76.57770562997719
TEN,1.6,D.Fluellen,RB,25.612690899420777
TEN,43.8,J.Smith,TE,34.71274402432561
TEN,118.60000000000001,C.Davis,WR,52.045776657055946
TEN,50.6,T.Taylor,WR,40.76262015743664
DET,0.7750000000000001,M.Cassel,QB,37.62988594625348
NYJ,2.4000000000000004,R.Matthews,WR,49.808984302434325
TEN,101.7,D.Lewis,RB,79.51351653713223
NO,3.2,M.Gillislee,RB,64.96911632990964
LA,163.20000000000002,B.Cooks,WR,85.70374884067138
NE,214.975,T.Brady,QB,213.95523248296308
NE,-0.625,B.Hoyer,QB,69.19692833390611
NE,84.2,R.Gronkowski,TE,146.5240939631281
NE,2.7,D.Allen,TE,37.286519422363654
NE,30.900000000000002,J.Develin,RB,33.276853067279156
NE,71.2,C.Hogan,WR,60.513147033570434
NE,35.7,R.Burkhead,RB,66.8224417760313
NE,189.60000000000002,J.White,RB,72.6734511129439
NE,49.9,P.Dorsett,WR,45.180469920967376
NE,5.2,J.Hollister,TE,35.134935457518296
MIA,68.0,D.Amendola,WR,66.95837571891344
MIA,26.400000000000002,B.Bolden,RB,20.182053669187194
WAS,50.7,V.Davis,TE,56.56414211869074
WAS,1.8,B.Quick,WR,20.63946546657328
WAS,50.6,C.Thompson,RB,63.50785980078545
WAS,65.80000000000001,J.Reed,TE,46.389436099025396
WAS,53.800000000000004,J.Crowder,WR,66.902544956311
WAS,31.400000000000002,M.Harris,WR,22.862003443732256
WAS,0.8,R.Kelley,RB,40.26577700799598
WAS,65.2,J.Doctson,WR,55.424916169649535
WAS,3.9,B.Marshall,RB,28.30038689530791
WAS,3.7,S.Perine,RB,77.46469530346508
WAS,10.100000000000001,J.Sprinkle,TE,18.98958328796763
JAX,9.5,N.Paul,TE,7.672426639267229
MIN,217.65,K.Cousins,QB,138.80794283030113
IND,39.4,R.Grant,WR,63.01510055922004
GB,45.8,K.Bibbs,RB,58.91201180759863
BUF,37.1,T.Pryor,WR,51.050852096700794
WAS,105.3,A.Smith,QB,166.98436731327183
WAS,0.30000000000000004,J.Chesson,WR,16.239179837908903
KC,15.8,A.Sherman,RB,28.29623063708982
KC,34.400000000000006,D.Harris,TE,39.29486321120984
KC,191.6,T.Kelce,TE,89.29152647101743
KC,9.5,D.Thomas,WR,25.74185253314055
KC,9.6,C.West,RB,40.9600609267172
KC,59.4,C.Conley,WR,38.41209607882388
KC,247.0,T.Hill,WR,107.83830934596422
KC,52.8,D.Robinson,WR,39.85049461646208
KC,340.625,P.Mahomes,QB,38.01668897029932
KC,204.20000000000002,K.Hunt,RB,152.98567719681097
CLE,2.3000000000000003,O.Charles,TE,32.06896010287629
MIA,70.0,A.Wilson,WR,51.478924487490104
CAR,2.2,T.Cadet,RB,33.19421897323753
DEN,16.2,A.Holmes,WR,47.98515348425775
NO,0.0,B.Tate,WR,28.17658681069018
KC,44.0,K.Benjamin,WR,61.430799533695804
CLE,34.325,T.Taylor,QB,119.35182458390715
PHI,42.0,J.Matthews,WR,43.96474638223194
BUF,93.2,L.McCoy,RB,176.20064923284076
BUF,0.0,T.Jones,RB,19.70901024500696
BUF,16.400000000000002,C.Clay,TE,52.230045481946554
BUF,16.1,D.Thompson,WR,50.45489855038565
BUF,7.1000000000000005,P.DiMarco,RB,23.11246389512784
BUF,8.075,L.Thomas,TE,29.738014458707802
BUF,27.6,M.Murphy,RB,30.446743528530888
BUF,109.2,Z.Jones,WR,50.50008925569363
BUF,8.4,N.Peterman,QB,32.59202226561114
HOU,1.3,J.Webb,QB,33.35590010967591
MIA,14.6,N.O'Leary,TE,36.79333551447659
CAR,33.0,T.Smith,WR,55.0466079825857
CAR,7.4,K.Barner,RB,37.5803688941879
CHI,93.10000000000001,T.Burton,TE,50.62196264676352
DET,76.50000000000001,L.Blount,RB,63.04226047704665
IND,16.0,M.Johnson,WR,38.29682080312532
PHI,46.0,D.Sproles,RB,60.31792084625512
PHI,120.30000000000001,A.Jeffery,WR,102.37053457746804
PHI,54.525000000000006,N.Foles,QB,62.27436341596457
PHI,164.3,Z.Ertz,TE,89.66885926361012
PHI,101.17500000000001,N.Agholor,WR,82.41904529771782
PHI,38.400000000000006,J.Ajayi,RB,95.32751412410508
PHI,89.4,W.Smallwood,RB,55.330575583212756
PHI,146.55000000000004,C.Wentz,QB,137.77841896556845
PHI,4.35,N.Sudfeld,QB,48.26755073968625
PHI,4.800000000000001,S.Gibson,WR,36.71305733470476
PHI,59.10000000000001,C.Clement,RB,68.17198533558587
CAR,9.1,T.Heinicke,QB,23.124294777568366
DET,28.6,B.Ellington,WR,43.3926519651744
HOU,147.60000000000002,L.Miller,RB,92.06109731209882
HOU,30.5,R.Griffin,TE,37.87373544213486
HOU,218.50000000000003,D.Hopkins,WR,116.32019708468114
HOU,77.30000000000001,A.Blue,RB,46.65111827279007
HOU,3.5,T.Ervin,RB,28.603170920994206
HOU,74.30000000000001,W.Fuller,WR,66.47439729239
HOU,269.225,D.Watson,QB,103.4786319623295
HOU,8.7,D.Foreman,RB,65.39490234748769
JAX,4.1000000000000005,T.Bohanon,RB,16.91416839128206
JAX,132.45,B.Bortles,QB,116.18183818010668
JAX,10.7,C.Grant,RB,22.56150864698987
JAX,21.400000000000002,J.O'Shaughnessy,TE,22.733368953237182
JAX,118.10000000000001,T.Yeldon,RB,50.37198701314165
JAX,0.0,J.Mickens,WR,19.41925605198262
JAX,51.1,K.Cole,WR,65.4186968761858
JAX,113.5,D.Westbrook,WR,46.1028807305409
JAX,98.4,L.Fournette,RB,121.32222971827007
CHI,98.30000000000001,A.Robinson II,WR,43.488751868768986
DAL,41.5,A.Hurns,WR,63.3265515690053
KC,1.0250000000000001,C.Henne,QB,38.30488013766938
GB,3.9000000000000004,M.Lewis,TE,56.57927199113345
BUF,65.0,C.Ivory,RB,66.1822460027228
JAX,15.0,A.Seferian-Jenkins,TE,36.32526490467708
LA,-2.0,J.Natson,WR,23.032789942948018
NYJ,12.675,J.McCown,QB,111.89286737561764
NYJ,49.300000000000004,B.Powell,RB,64.9175860819415
NYJ,43.1,J.Kearse,WR,59.4750410440671
NYJ,4.7,N.Sterling,TE,32.036022534187055
NYJ,106.4,R.Anderson,WR,83.32914907232646
NYJ,2.5,C.Peake,WR,23.071645882734344
NYJ,7.2,E.Tomlinson,TE,31.636613132549225
NYJ,66.9,E.McGuire,RB,54.99918952274926
BUF,0.7000000000000001,J.Kerley,WR,42.160938844931806
JAX,82.8,D.Moncrief,WR,28.578097628337126
IND,-0.7,R.Turbin,RB,23.658371460852496
IND,163.0,T.Hilton,WR,96.10503748031525
IND,34.5,J.Doyle,TE,63.965782293211525
IND,62.1,C.Rogers,WR,48.71467434557073
IND,-0.65,J.Brissett,QB,119.41930461252402
IND,161.10000000000002,M.Mack,RB,71.23896004422838
PHI,5.300000000000001,K.Aiken,WR,34.65468278979105
MIA,90.60000000000001,F.Gore,RB,112.19715854346322
JAX,88.39999999999999,C.Hyde,RB,71.9490900480726
MIN,53.1,A.Robinson,WR,29.92599012164808
SF,34.6,P.Garcon,WR,68.33736683614949
SF,21.0,G.Celek,TE,41.21384350935187
SF,37.4,K.Juszczyk,RB,31.650824517727422
SF,64.4,M.Goodwin,WR,70.20970804993581
SF,37.25,J.Garoppolo,QB,57.159692293589245
SF,32.6,R.Mostert,RB,16.55142117971227
SF,170.70000000000002,G.Kittle,TE,55.414783150525054
SF,29.5,T.Taylor,WR,49.64361895221799
SF,72.7,K.Bourne,WR,42.20774691845945
SF,135.5,M.Breida,RB,61.722408359002536
SF,56.199999999999996,C.Beathard,QB,68.45335170512887
MIN,0.9000000000000004,A.Abdullah,RB,55.57317473927719
NO,15.4,D.Washington,RB,42.038204890968586
DET,155.525,M.Stafford,QB,188.2808942668832
DET,1.5,N.Bellore,RB,18.32069350679882
DET,80.80000000000001,M.Jones,WR,83.45404438597575
DET,55.50000000000001,T.Riddick,RB,64.67368215774123
DET,31.0,T.Jones,WR,45.0358780448051
DET,50.1,Z.Zenner,RB,28.463778795402337
DET,28.0,M.Roberts,TE,26.267671722980534
DET,137.10000000000002,K.Golladay,WR,60.8885470841159
IND,156.2,E.Ebron,TE,57.15812093883509
CLE,29.700000000000003,D.Fells,TE,31.07140444673303
PHI,108.9,G.Tate,WR,89.17230185253446
ATL,14.600000000000001,B.Hill,RB,42.8199411385242
IND,6.1,R.Hewitt,TE,27.98890900186182
OAK,25.5,B.LaFell,WR,67.86000953430323
OAK,0.0,A.McCarron,QB,30.258919934751546
CIN,103.4,A.Green,WR,139.29633010389392
CIN,136.05,A.Dalton,QB,133.38911930493902
CIN,60.900000000000006,G.Bernard,RB,76.93326320547372
CIN,23.900000000000002,T.Eifert,TE,40.67097759507298
CIN,61.900000000000006,C.Uzomah,TE,37.78240401121842
CIN,3.6,T.Kroft,TE,57.289263468642616
CIN,16.9,A.Erickson,WR,34.78615909770362
CIN,145.10000000000002,T.Boyd,WR,48.51691097310209
CIN,63.9,J.Ross,WR,32.817453482989514
CIN,1.2000000000000002,J.Malone,WR,33.46916031050903
CIN,200.4,J.Mixon,RB,99.20503559415143
NE,3.1,J.Hill,RB,38.733938380540636
DAL,85.2,C.Beasley,WR,49.49609256532945
DAL,1.8,T.Williams,WR,51.34072242530089
DAL,24.700000000000003,R.Smith,RB,64.74373152950287
DAL,30.200000000000003,G.Swaim,TE,36.33321628268389
DAL,252.10000000000002,E.Elliott,RB,139.9903612050357
DAL,227.625,D.Prescott,QB,133.31467832652555
DAL,5.4,N.Brown,WR,34.093132719866745
OAK,2.3000000000000003,K.Smith,RB,34.6484892963637
MIA,12.0,B.Butler,WR,36.49064128901089
SF,60.10000000000001,A.Morris,RB,43.28782130194651
PIT,33.400000000000006,R.Switzer,WR,31.492103497470758
KC,75.6,Dam. Williams,RB,38.6750111676792
CLE,133.175,J.Landry,WR,91.71867125718322
MIA,97.375,K.Stills,WR,59.020690630542674
MIA,0.0,S.Perry,RB,15.613826896947241
MIA,36.900000000000006,D.Parker,WR,58.3632064508803
MIA,10.8,A.Derby,TE,36.39301183063876
MIA,51.3,J.Grant,WR,25.419675048235504
MIA,16.8,L.Carroo,WR,28.343586789738175
MIA,153.2,K.Drake,RB,63.87394211320681
OAK,101.9,D.Martin,RB,73.11041333556214
TB,130.35000000000002,R.Fitzpatrick,QB,91.83863034916263
TB,110.30000000000001,D.Jackson,WR,102.89804709696398
TB,45.0,J.Rodgers,RB,28.074581788766654
TB,62.900000000000006,C.Brate,TE,56.69938056885066
TB,198.4,M.Evans,WR,88.70033479996408
TB,150.9,J.Winston,QB,113.81407267936828
TB,112.7,A.Humphries,WR,62.268274112381434
TB,130.3,P.Barber,RB,62.765302062450544
TB,0.9,A.Cross,TE,25.820065526373973
TB,4.800000000000001,A.Auclair,TE,26.624873457131315
TB,5.2,B.Wilson,WR,26.54345241621352
TB,86.5,O.Howard,TE,59.49026984658984
TB,126.19999999999999,C.Godwin,WR,61.395863862747625
OAK,26.900000000000002,M.Bryant,WR,64.5106529062275
PIT,263.925,B.Roethlisberger,QB,180.38907251791147
PIT,0.19999999999999996,D.Heyward-Bey,WR,27.936001656636144
PIT,219.70000000000002,A.Brown,WR,176.05215953124127
PIT,11.8,S.Ridley,RB,33.783811003033634
PIT,83.0,V.McDonald,TE,34.457519520945034
PIT,2.1,J.Hunter,WR,24.515646227798932
PIT,4.2,R.Nix,RB,23.204355622033454
PIT,54.300000000000004,J.James,TE,45.19520154700618
PIT,6.6,X.Grimble,TE,24.316258532031128
PIT,9.5,E.Rogers,WR,36.057033244650775
PIT,225.0,J.Conner,RB,35.04507132669049
PIT,185.9,J.Smith-Schuster,WR,93.85011387673342
LAC,45.300000000000004,A.Gates,TE,73.69139355885832
LAC,220.39999999999998,P.Rivers,QB,158.87002865477314
LAC,28.700000000000003,T.Benjamin,WR,52.80822885722673
LAC,163.10000000000002,K.Allen,WR,132.87657440944042
LAC,225.5,M.Gordon,RB,131.02427035792172
LAC,96.8,Ty.Williams,WR,75.675161056785
LAC,1.3,D.Watt,RB,26.342157154110193
LAC,137.2,M.Williams,WR,30.917503045735064
LAC,129.8,A.Ekeler,RB,61.76164245277706
ARI,78.0,ARI_DST,DST,96.80125323406233
ATL,41.0,ATL_DST,DST,88.38891674020222
BAL,121.0,BAL_DST,DST,75.40466867055912
BUF,110.0,BUF_DST,DST,78.87358943258985
CAR,66.0,CAR_DST,DST,106.2761827334601
CHI,183.0,CHI_DST,DST,98.27288552285319
CIN,40.0,CIN_DST,DST,102.04939633930505
CLE,56.0,CLE_DST,DST,88.68802706977826
DAL,81.0,DAL_DST,DST,88.41378184643568
DEN,92.0,DEN_DST,DST,97.95310300372564
DET,76.0,DET_DST,DST,97.90681686436967
GB,62.0,GB_DST,DST,72.51185421281228
HOU,121.0,HOU_DST,DST,106.09627753078695
IND,91.0,IND_DST,DST,80.93250518444563
JAX,104.0,JAX_DST,DST,104.85360967639832
KC,77.0,KC_DST,DST,97.8356496499463
LA,120.0,LA_DST,DST,112.10054005564797
LAC,94.0,LAC_DST,DST,92.3277964315994
MIA,75.0,MIA_DST,DST,79.43139434260996
MIN,121.0,MIN_DST,DST,95.38123683425346
NE,105.0,NE_DST,DST,94.32941135690865
NO,83.0,NO_DST,DST,87.15567721618356
NYG,61.0,NYG_DST,DST,65.65729517009105
NYJ,67.0,NYJ_DST,DST,82.30272790371404
OAK,16.0,OAK_DST,DST,78.92815693778581
PHI,57.0,PHI_DST,DST,87.4466888813993
PIT,98.0,PIT_DST,DST,94.06007965141399
SEA,91.0,SEA_DST,DST,91.46466493644463
SF,44.0,SF_DST,DST,89.82782622349315
TB,39.0,TB_DST,DST,77.33373069911096
TEN,94.0,TEN_DST,DST,92.75406843856564
WAS,89.0,WAS_DST,DST,89.63479864994136
