"","Season","Player","Team","Pos","name","GSIS_ID"
"273",2016,"Jeff Janis","GB","WR","J.Janis","00-0031001"
"274",2016,"Jerell Adams","NYG","TE","J.Adams","00-0032429"
"275",2016,"Jeremy Hill","CIN","RB","J.Hill","00-0031301"
"276",2016,"Jeremy Kerley","SF","WR","J.Kerley","00-0028091"
"277",2016,"Jeremy Langford","CHI","RB","J.Langford","00-0031569"
"278",2016,"Jeremy Maclin","KC","WR","J.Maclin","00-0026995"
"279",2016,"Jeremy Ross","ARI","WR","J.Ross","00-0028249"
"280",2016,"Jerick McKinnon","MIN","RB","J.McKinnon","00-0031376"
"281",2016,"Jermaine Gresham","ARI","TE","J.Gresham","00-0027873"
"282",2016,"Jermaine Kearse","SEA","WR","J.Kearse","00-0029159"
"283",2016,"Jerome Felton","BUF","FB","J.Felton","00-0026286"
"284",2016,"Jesse James","PIT","TE","J.James","00-0032135"
"285",2016,"Jimmy Garoppolo","NE","QB","J.Garoppolo","00-0031345"
"286",2016,"Jimmy Graham","SEA","TE","J.Graham","00-0027696"
"287",2016,"Joe Banyard","JAX","RB","J.Banyard","00-0029048"
"288",2016,"Joe Flacco","BAL","QB","J.Flacco","00-0026158"
"289",2016,"Joe Kerridge","GB","RB","J.Kerridge","00-0032375"
"290",2016,"John Brown","ARI","WR","J.Brown","00-0031051"
"291",2016,"John Kuhn","NO","FB","J.Kuhn","00-0022999"
"292",2016,"John Phillips","NO","TE","J.Phillips","00-0027139"
"293",2016,"Johnny Holton","OAK","WR","J.Holton","00-0032935"
"294",2016,"Jonathan Grimes","HOU","RB","J.Grimes","00-0029510"
"295",2016,"Jonathan Stewart","CAR","RB","J.Stewart","00-0026153"
"296",2016,"Jonathan Williams","BUF","RB","J.Williams","00-0032975"
"297",2016,"Jordan Cameron","MIA","TE","J.Cameron","00-0028040"
"298",2016,"Jordan Howard","CHI","RB","J.Howard","00-0032780"
"299",2016,"Jordan Matthews","PHI","WR","J.Matthews","00-0031299"
"300",2016,"Jordan Norwood","DEN","WR","J.Norwood","00-0026739"
"301",2016,"Jordan Payton","CLE","WR","J.Payton","00-0032974"
"302",2016,"Jordan Reed","WAS","TE","J.Reed","00-0030472"
"303",2016,"Jordan Taylor","DEN","WR","J.Taylor","00-0031697"
"304",2016,"Jordan Todman","IND","RB","J.Todman","00-0028121"
"305",2016,"Jordy Nelson","GB","WR","J.Nelson","00-0026176"
"306",2016,"Josh Bellamy","CHI","WR","J.Bellamy","00-0029319"
"307",2016,"Josh Brown","NYG","K","J.Brown","00-0021940"
"308",2016,"Josh Doctson","WAS","WR","J.Doctson","00-0032760"
"309",2016,"Josh Ferguson","IND","RB","J.Ferguson","00-0032377"
"310",2016,"Josh Hill","NO","TE","J.Hill","00-0030216"
"311",2016,"Josh Huff","TB","WR","J.Huff","00-0030990"
"312",2016,"Josh McCown","CLE","QB","J.McCown","00-0021206"
"313",2016,"Josh Perkins","ATL","TE","J.Perkins","00-0032599"
"314",2016,"Julian Edelman","NE","WR","J.Edelman","00-0027150"
"315",2016,"Julio Jones","ATL","WR","J.Jones","00-0027944"
"316",2016,"Julius Thomas","JAX","TE","J.Thomas","00-0028067"
"317",2016,"Justin Forsett","DEN","RB","J.Forsett","00-0026373"
"318",2016,"Justin Hardy","ATL","WR","J.Hardy","00-0031570"
"319",2016,"Justin Hunter","BUF","WR","J.Hunter","00-0030521"
"320",2016,"Justin Tucker","BAL","K","J.Tucker","00-0029597"
"321",2016,"Juwan Thompson","DEN","RB","J.Thompson","00-0030705"
"322",2016,"Ka'Deem Carey","CHI","RB","K.Carey","00-0031057"
"323",2016,"Kai Forbath","MIN","K","K.Forbath","00-0028787"
"324",2016,"Kalif Raymond","DEN","WR","K.Raymond","00-0032464"
"325",2016,"Kamar Aiken","BAL","WR","K.Aiken","00-0028497"
"326",2016,"Kapri Bibbs","DEN","RB","K.Bibbs","00-0031102"
"327",2016,"Kasen Williams","SEA","WR","K.Williams","00-0032250"
"328",2016,"Keith Mumphery","HOU","WR","K.Mumphery","00-0031600"
"329",2016,"Keith Smith","DAL","FB","K.Smith","00-0030968"
"330",2016,"Kellen Davis","NYJ","TE","K.Davis","00-0026298"
"331",2016,"Kelvin Benjamin","CAR","WR","K.Benjamin","00-0031359"
"332",2016,"Kendall Wright","TEN","WR","K.Wright","00-0029708"
"333",2016,"Kenjon Barner","PHI","RB","K.Barner","00-0030465"
"334",2016,"Kenneth Dixon","BAL","RB","K.Dixon","00-0032411"
"335",2016,"Kenny Britt","LA","WR","K.Britt","00-0027006"
"336",2016,"Kenny Stills","MIA","WR","K.Stills","00-0030085"
"337",2016,"Kenyan Drake","MIA","RB","K.Drake","00-0033118"
"338",2016,"Kerwynn Williams","ARI","RB","K.Williams","00-0030117"
"339",2016,"Kevin Hogan","CLE","QB","K.Hogan","00-0032784"
"340",2016,"Kevin White","CHI","WR","K.White","00-0031545"
"341",2016,"Khari Lee","DET","TE","K.Lee","00-0031922"
"342",2016,"Khiry Robinson","NYJ","RB","K.Robinson","00-0030348"
"343",2016,"Kirk Cousins","WAS","QB","K.Cousins","00-0029604"
"344",2016,"Knile Davis","KC","RB","K.Davis","00-0030280"
"345",2016,"Kyle Juszczyk","BAL","FB","K.Juszczyk","00-0029892"
"346",2016,"Kyle Rudolph","MIN","TE","K.Rudolph","00-0027981"
"347",2016,"Ladarius Green","PIT","TE","L.Green","00-0029275"
"348",2016,"Lamar Miller","HOU","RB","L.Miller","00-0029615"
"349",2016,"Lance Dunbar","DAL","RB","L.Dunbar","00-0029004"
"350",2016,"Lance Kendricks","LA","TE","L.Kendricks","00-0027985"
"351",2016,"Landry Jones","PIT","QB","L.Jones","00-0030524"
"352",2016,"Laquon Treadwell","MIN","WR","L.Treadwell","00-0032951"
"353",2016,"Larry Donnell","NYG","TE","L.Donnell","00-0028838"
"354",2016,"Larry Fitzgerald","ARI","WR","L.Fitzgerald","00-0022921"
"355",2016,"Latavius Murray","OAK","RB","L.Murray","00-0030513"
"356",2016,"Le'Veon Bell","PIT","RB","L.Bell","00-0030496"
"357",2016,"Lee Smith","OAK","TE","L.Smith","00-0028097"
"358",2016,"LeGarrette Blount","NE","RB","L.Blount","00-0027325"
"359",2016,"Leonte Carroo","MIA","WR","L.Carroo","00-0033060"
"360",2016,"LeSean McCoy","BUF","RB","L.McCoy","00-0027029"
"361",2016,"Levine Toilolo","ATL","TE","L.Toilolo","00-0030443"
"362",2016,"Logan Paulsen","CHI","TE","L.Paulsen","00-0027215"
"363",2016,"Lorenzo Taliaferro","BAL","RB","L.Taliaferro","00-0031066"
"364",2016,"Lucky Whitehead","DAL","WR","L.Whitehead","00-0031757"
"365",2016,"Luke Stocker","TB","TE","L.Stocker","00-0028042"
"366",2016,"Luke Willson","SEA","TE","L.Willson","00-0030089"
"367",2016,"Mack Brown","WAS","RB","M.Brown","00-0032048"
"368",2016,"Malcolm Brown","LA","RB","M.Brown","00-0031806"
"369",2016,"Malcolm Mitchell","NE","WR","M.Mitchell","00-0032400"
"370",2016,"Marcedes Lewis","JAX","TE","M.Lewis","00-0024243"
"371",2016,"Marcel Reece","SEA","FB","M.Reece","00-0026393"
"372",2016,"Marcus Mariota","TEN","QB","M.Mariota","00-0032268"
"373",2016,"Mark Ingram","NO","RB","M.Ingram","00-0027966"
"374",2016,"Mark Sanchez","DAL","QB","M.Sanchez","00-0026898"
"375",2016,"Markus Wheaton","PIT","WR","M.Wheaton","00-0030460"
"376",2016,"Marqise Lee","JAX","WR","M.Lee","00-0031431"
"377",2016,"MarQueis Gray","MIA","TE","M.Gray","00-0029878"
"378",2016,"Marquess Wilson","CHI","WR","M.Wilson","00-0030047"
"379",2016,"Marquise Goodwin","BUF","WR","M.Goodwin","00-0030068"
"380",2016,"Martellus Bennett","NE","TE","M.Bennett","00-0026201"
"381",2016,"Marvin Jones","DET","WR","M.Jones","00-0029293"
"382",2016,"Mason Crosby","GB","K","M.Crosby","00-0025580"
"383",2016,"Matt Asiata","MIN","RB","M.Asiata","00-0028198"
"384",2016,"Matt Barkley","CHI","QB","M.Barkley","00-0030533"
"385",2016,"Matt Bryant","ATL","K","M.Bryant","00-0020578"
"386",2016,"Matt Cassel","TEN","QB","M.Cassel","00-0023662"
