,Team,name,pos_keep,predicted_points
3695,NO,R.Matthews,WR,47.44812774658203
3696,NYJ,B.Powell,RB,66.71945190429688
3697,NYJ,Q.Enunwa,WR,29.12040138244629
3698,NYJ,R.Anderson,WR,46.82813262939453
3699,NYJ,C.Peake,WR,8.4393310546875
3700,NYJ,E.Tomlinson,TE,8.308867454528809
3701,NYJ,E.McGuire,RB,27.636962890625
3702,NYJ,T.Cannon,RB,12.538883209228516
3703,NYJ,D.Burnett,WR,10.52946662902832
3704,NYJ,C.Herndon,TE,14.949024200439453
3705,NYJ,S.Darnold,QB,40.06224822998047
3706,DET,J.Kearse,WR,40.92344665527344
3707,ATL,J.Jones,WR,5.5872802734375
3708,TB,J.Leggett,TE,5.449830532073975
3709,KC,N.Sterling,TE,10.062808990478516
3710,LA,D.Henderson,RB,5.710095405578613
3711,OAK,J.Nelson,WR,92.6302490234375
3712,OAK,D.Martin,RB,46.454742431640625
3713,OAK,D.Carrier,TE,10.544086456298828
3714,OAK,D.Carr,QB,95.1704330444336
3715,OAK,D.Waller,TE,9.949085235595703
3716,OAK,D.Washington,RB,26.14813232421875
3717,OAK,J.Richard,RB,22.603605270385742
3718,OAK,K.Hatcher,WR,6.3849778175354
3719,OAK,M.Ateman,WR,13.103754043579102
3720,BUF,L.Smith,TE,16.424762725830078
3721,NO,J.Cook,TE,60.69963455200195
3722,NO,D.Harris,WR,24.750125885009766
3723,BAL,S.Roberts,WR,30.803468704223633
3724,HOU,A.McCarron,QB,17.607593536376953
3725,OAK,A.Brown,WR,160.38134765625
3726,DET,J.James,TE,23.95223045349121
3727,PIT,B.Roethlisberger,QB,168.7491455078125
3728,PIT,V.McDonald,TE,50.20213317871094
3729,PIT,X.Grimble,TE,10.381738662719727
3730,PIT,E.Rogers,WR,18.764562606811523
3731,PIT,J.Conner,RB,66.14983367919922
3732,PIT,R.Switzer,WR,9.12544059753418
3733,PIT,J.Smith-Schuster,WR,39.238224029541016
3734,PIT,J.Dobbs,QB,3.7533481121063232
3735,PIT,J.Samuels,RB,21.055383682250977
3736,PIT,J.Washington,WR,8.933440208435059
3737,MIA,M.Walton,RB,5.112268447875977
3738,BUF,T.Kroft,TE,9.565214157104492
3739,CIN,A.Green,WR,129.83697509765625
3740,CIN,A.Dalton,QB,135.44317626953125
3741,CIN,G.Bernard,RB,46.20177459716797
3742,CIN,T.Eifert,TE,42.35881805419922
3743,CIN,C.Uzomah,TE,14.788948059082031
3744,CIN,A.Erickson,WR,11.6962890625
3745,CIN,C.Core,WR,17.905134201049805
3746,CIN,T.Boyd,WR,27.833600997924805
3747,CIN,J.Ross,WR,8.351394653320312
3748,CIN,J.Malone,WR,9.05836296081543
3749,CIN,J.Mixon,RB,34.7264518737793
3750,CIN,J.Driskel,QB,9.998943328857422
3751,CIN,J.Franks,TE,4.817191123962402
3752,CIN,A.Tate,WR,5.8032097816467285
3753,MIA,K.Stills,WR,57.35670852661133
3754,MIA,B.Butler,WR,24.461578369140625
3755,MIA,A.Wilson,WR,44.95366287231445
3756,MIA,D.Parker,WR,34.68758010864258
3757,MIA,N.O'Leary,TE,20.189258575439453
3758,MIA,J.Grant,WR,17.259891510009766
3759,MIA,K.Drake,RB,48.03248596191406
3760,MIA,D.Smythe,TE,6.686710357666016
3761,MIA,K.Ballage,RB,16.854286193847656
3762,MIA,M.Gesicki,TE,8.001029968261719
3763,TEN,R.Tannehill,QB,60.71308135986328
3764,BUF,F.Gore,RB,70.51378631591797
3765,BUF,S.Perry,RB,1.510883092880249
3766,DET,D.Amendola,WR,79.85575103759766
3767,NE,B.Bolden,RB,41.04654312133789
3768,MIA,D.Allen,TE,48.86760330200195
3769,BAL,J.Hill,RB,53.51984405517578
3770,CAR,C.Hogan,WR,26.218280792236328
3771,CHI,C.Patterson,WR,29.872100830078125
3772,NE,T.Brady,QB,188.24928283691406
3773,NE,B.Hoyer,QB,26.652387619018555
3774,NE,J.Edelman,WR,95.03414916992188
3775,NE,J.Gordon,WR,73.24735260009766
3776,NE,R.Burkhead,RB,32.61516189575195
3777,NE,J.White,RB,87.70317077636719
3778,NE,P.Dorsett,WR,29.633132934570312
3779,NE,S.Michel,RB,25.981538772583008
3780,SEA,J.Hollister,TE,9.999109268188477
3781,MIA,R.Fitzpatrick,QB,147.5828094482422
3782,TEN,A.Humphries,WR,38.167633056640625
3783,PHI,D.Jackson,WR,87.75177764892578
3784,TB,C.Brate,TE,21.699844360351562
3785,TB,M.Evans,WR,112.2640151977539
3786,TB,J.Winston,QB,120.65054321289062
3787,TB,P.Barber,RB,44.5545654296875
3788,TB,A.Auclair,TE,4.709953308105469
3789,TB,B.Wilson,WR,5.780736446380615
3790,TB,O.Howard,TE,28.07811737060547
3791,TB,C.Godwin,WR,26.90763282775879
3792,TB,J.Watson,WR,3.8971617221832275
3793,TEN,T.Taylor,WR,8.988839149475098
3794,NO,M.Dayes,RB,-0.13990235328674316
3795,SF,G.Celek,TE,20.39532470703125
3796,SF,M.Goodwin,WR,23.994773864746094
3797,SF,J.Garoppolo,QB,32.6291389465332
3798,SF,R.Mostert,RB,20.84880828857422
3799,SF,G.Kittle,TE,28.033349990844727
3800,SF,K.Bourne,WR,12.795880317687988
3801,SF,M.Breida,RB,32.119834899902344
3802,SF,C.Beathard,QB,33.34856033325195
3803,SF,N.Mullens,QB,14.011394500732422
3804,SF,R.Dwelley,TE,2.3792152404785156
3805,SF,J.Wilson,RB,14.557912826538086
3806,SF,R.James,WR,11.527749061584473
3807,SF,D.Pettis,WR,14.094457626342773
3808,TEN,D.Walker,TE,49.1861572265625
3809,TEN,D.Lewis,RB,51.838558197021484
3810,TEN,M.Pruitt,TE,11.057183265686035
3811,TEN,D.Jennings,WR,12.3326997756958
3812,TEN,M.Mariota,QB,64.9183349609375
3813,TEN,D.Henry,RB,89.54971313476562
3814,TEN,T.Sharpe,WR,26.44776153564453
3815,TEN,D.Fluellen,RB,6.450407028198242
3816,TEN,J.Smith,TE,11.916266441345215
3817,TEN,C.Davis,WR,30.921541213989258
3818,TEN,T.Taylor,WR,11.4186429977417
3819,TEN,C.Batson,WR,6.610969543457031
3820,ATL,L.Stocker,TE,15.636069297790527
3821,TB,B.Gabbert,QB,39.372711181640625
3822,DEN,E.Sanders,WR,81.41565704345703
3823,DEN,J.Heuerman,TE,17.549962997436523
3824,DEN,D.Booker,RB,27.394712448120117
3825,DEN,T.Patrick,WR,23.13181495666504
3826,DEN,J.Butt,TE,8.187984466552734
3827,DEN,R.Cracraft,WR,20.98640251159668
3828,DEN,P.Lindsay,RB,34.87019729614258
3829,DEN,C.Sutton,WR,16.086891174316406
3830,DEN,D.Hamilton,WR,16.63397789001465
3831,DEN,R.Freeman,RB,17.23994255065918
3832,NE,M.LaCosse,TE,10.223395347595215
3833,WAS,C.Keenum,QB,64.43032836914062
3834,BUF,J.Brown,WR,19.285186767578125
3835,CAR,D.Moore,WR,16.447471618652344
3836,CHI,M.Davis,RB,29.821210861206055
3837,SEA,E.Dickson,TE,31.485328674316406
3838,SEA,R.Wilson,QB,156.2752227783203
3839,SEA,T.Lockett,WR,65.00223541259766
3840,SEA,C.Prosise,RB,14.319992065429688
3841,SEA,N.Vannett,TE,13.94857120513916
3842,SEA,J.McKissic,RB,11.967497825622559
3843,SEA,C.Carson,RB,54.418968200683594
3844,SEA,T.Swoopes,TE,8.803834915161133
3845,SEA,W.Dissly,TE,23.490262985229492
3846,SEA,R.Penny,RB,13.02787971496582
3847,SEA,M.Turner,WR,6.139314651489258
3848,BUF,T.Yeldon,RB,47.897029876708984
3849,JAX,J.O'Shaughnessy,TE,14.252786636352539
3850,JAX,K.Cole,WR,29.519987106323242
3851,JAX,D.Westbrook,WR,33.00326156616211
3852,JAX,L.Fournette,RB,73.34676361083984
3853,JAX,D.Chark,WR,13.951375961303711
3854,PHI,C.Kessler,QB,6.528670310974121
3855,PIT,D.Moncrief,WR,48.81886291503906
3856,KC,C.Hyde,RB,71.95860290527344
3857,KC,B.Bell,TE,10.193037033081055
3858,KC,D.Williams,RB,6.201634883880615
3859,LA,B.Bortles,QB,79.39681243896484
3860,NO,L.Murray,RB,41.97269821166992
3861,CHI,A.Robinson,WR,24.045103073120117
3862,MIN,K.Rudolph,TE,75.93634796142578
3863,MIN,K.Cousins,QB,156.21078491210938
3864,MIN,A.Thielen,WR,69.46617889404297
3865,MIN,S.Diggs,WR,77.02337646484375
3866,MIN,A.Abdullah,RB,34.916954040527344
3867,MIN,D.Morgan,TE,8.505243301391602
3868,MIN,L.Treadwell,WR,15.723640441894531
3869,MIN,C.Ham,RB,8.109132766723633
3870,MIN,D.Cook,RB,40.38018798828125
3871,MIN,B.Zylstra,WR,5.727949619293213
3872,MIN,M.Boone,RB,7.692036151885986
3873,MIN,R.Thomas,RB,7.852407455444336
3874,MIN,T.Conklin,TE,5.940771579742432
3875,MIN,C.Beebe,WR,6.507360935211182
3876,BAL,T.Ervin,RB,9.392005920410156
3877,HOU,J.Webb,QB,7.486168384552002
3878,HOU,L.Miller,RB,101.04851531982422
3879,HOU,D.Hopkins,WR,137.26327514648438
3880,HOU,W.Fuller,WR,42.286354064941406
3881,HOU,D.Watson,QB,107.06712341308594
3882,HOU,D.Foreman,RB,14.804584503173828
3883,HOU,D.Carter,WR,16.591196060180664
3884,HOU,J.Akins,TE,6.352865695953369
3885,HOU,K.Coutee,WR,19.47570037841797
3886,HOU,J.Thomas,TE,11.954432487487793
3887,HOU,V.Smith,WR,7.8112640380859375
3888,JAX,A.Blue,RB,45.13330841064453
3889,BAL,M.Floyd,WR,45.355567932128906
3890,NYJ,J.Crowder,WR,38.5128059387207
3891,NE,M.Harris,WR,14.8209810256958
3892,WAS,A.Smith,QB,124.68859100341797
3893,WAS,V.Davis,TE,75.96736145019531
3894,WAS,A.Peterson,RB,141.00775146484375
3895,WAS,C.McCoy,QB,27.63460922241211
3896,WAS,B.Quick,WR,38.65074920654297
3897,WAS,C.Thompson,RB,48.02045440673828
3898,WAS,J.Reed,TE,77.85782623291016
3899,WAS,P.Richardson,WR,30.37238883972168
3900,WAS,J.Doctson,WR,25.100749969482422
3901,WAS,B.Marshall,RB,13.977529525756836
3902,WAS,J.Chesson,WR,14.77717399597168
3903,WAS,S.Perine,RB,23.284461975097656
3904,WAS,J.Sprinkle,TE,7.937007904052734
3905,WAS,M.Flanagan,TE,6.702152729034424
3906,WAS,T.Quinn,WR,9.778560638427734
3907,WAS,D.Kidsy,WR,7.474583148956299
3908,JAX,N.Foles,QB,82.59675598144531
3909,PHI,A.Jeffery,WR,62.28007888793945
3910,PHI,Z.Ertz,TE,62.06967544555664
3911,PHI,R.Rodgers,TE,22.701168060302734
3912,PHI,N.Agholor,WR,42.69965744018555
3913,PHI,J.Perkins,TE,19.889507293701172
3914,PHI,W.Smallwood,RB,30.153200149536133
3915,PHI,C.Wentz,QB,103.72122955322266
3916,PHI,N.Sudfeld,QB,18.112991333007812
3917,PHI,S.Gibson,WR,17.36172866821289
3918,PHI,C.Clement,RB,24.558326721191406
3919,PHI,D.Goedert,TE,13.05182933807373
3920,PHI,J.Adams,RB,19.417652130126953
3921,NYG,G.Tate,WR,64.71693420410156
3922,SF,J.Matthews,WR,30.273672103881836
3923,JAX,C.Conley,WR,34.404266357421875
3924,IND,S.Ware,RB,21.296396255493164
3925,CLE,D.Harris,TE,13.15007495880127
3926,CLE,K.Hunt,RB,71.97977447509766
3927,NE,D.Thomas,WR,16.346860885620117
3928,KC,C.Henne,QB,57.024078369140625
3929,KC,T.Kelce,TE,111.57595825195312
3930,KC,S.Watkins,WR,64.1007080078125
3931,KC,T.Hill,WR,68.92163848876953
3932,KC,D.Robinson,WR,12.765512466430664
3933,KC,P.Mahomes,QB,56.25652313232422
3934,KC,G.Dieter,WR,6.79287052154541
3935,KC,M.Kemp,WR,6.758614540100098
3936,DET,C.Anderson,RB,67.01859283447266
3937,LA,R.Woods,WR,62.59695053100586
3938,LA,B.Cooks,WR,72.97693634033203
3939,LA,M.Brown,RB,16.99602508544922
3940,LA,T.Gurley,RB,111.9021987915039
3941,LA,J.Goff,QB,81.86737060546875
3942,LA,T.Higbee,TE,15.419038772583008
3943,LA,J.Natson,WR,6.136329650878906
3944,LA,J.Davis,RB,5.131385803222656
3945,LA,G.Everett,TE,20.168746948242188
3946,LA,C.Kupp,WR,47.43879318237305
3947,LA,J.Reynolds,WR,18.537120819091797
3948,LA,J.Mundt,TE,3.720773696899414
3949,LA,J.Kelly,RB,5.256371021270752
3950,LA,K.Hodge,WR,4.741838455200195
3951,MIN,S.Mannion,QB,8.099832534790039
3952,ATL,M.Schaub,QB,15.463470458984375
3953,ATL,M.Ryan,QB,189.5744171142578
3954,ATL,L.Paulsen,TE,16.24813461303711
3955,ATL,J.Jones,WR,179.2399444580078
3956,ATL,M.Sanu,WR,69.97628021240234
3957,ATL,D.Freeman,RB,69.46659088134766
3958,ATL,J.Hardy,WR,19.069198608398438
3959,ATL,A.Hooper,TE,34.9018669128418
3960,ATL,B.Hill,RB,11.048248291015625
3961,ATL,E.Saubert,TE,6.4356369972229
3962,ATL,I.Smith,RB,8.674751281738281
3963,ATL,R.Gage,WR,8.508838653564453
3964,ATL,C.Ridley,WR,61.12882995605469
3965,CHI,M.Hall,WR,14.200252532958984
3966,SF,T.Coleman,RB,64.64879608154297
3967,CLE,O.Beckham,WR,107.16952514648438
3968,NYG,E.Manning,QB,158.7311553955078
3969,NYG,R.Ellison,TE,23.65187644958496
3970,NYG,R.Shepard,WR,19.16507911682129
3971,NYG,C.Latimer,WR,18.761987686157227
3972,NYG,B.Fowler,WR,23.771516799926758
3973,NYG,S.Simonson,TE,9.874568939208984
3974,NYG,S.Shepard,WR,49.969482421875
3975,NYG,C.Coleman,WR,28.132265090942383
3976,NYG,E.Engram,TE,35.07217025756836
3977,NYG,W.Gallman,RB,20.365442276000977
3978,NYG,K.Lauletta,QB,12.28282642364502
3979,NYG,S.Barkley,RB,45.655574798583984
3980,GB,J.Davis,WR,6.755255222320557
3981,LAC,P.Rivers,QB,165.1408233642578
3982,LAC,V.Green,TE,27.2659912109375
3983,LAC,T.Benjamin,WR,28.37126350402832
3984,LAC,K.Allen,WR,80.27488708496094
3985,LAC,M.Gordon,RB,111.21713256835938
3986,LAC,M.Williams,WR,34.493446350097656
3987,LAC,A.Ekeler,RB,32.82370376586914
3988,LAC,S.Culkin,TE,7.494816780090332
3989,LAC,J.Jackson,RB,17.23532485961914
3990,LAC,D.Newsome,RB,9.121011734008789
3991,SEA,G.Smith,QB,27.291851043701172
3992,DAL,R.Cobb,WR,70.30120849609375
3993,GB,A.Rodgers,QB,154.71478271484375
3994,GB,M.Lewis,TE,53.53068923950195
3995,GB,J.Graham,TE,83.3476333618164
3996,GB,D.Adams,WR,97.22869873046875
3997,GB,T.Davis,WR,9.615060806274414
3998,GB,G.Allison,WR,20.3004207611084
3999,GB,A.Jones,RB,52.97647476196289
4000,GB,D.Kizer,QB,27.512773513793945
4001,GB,J.Williams,RB,30.71407127380371
4002,GB,J.Kumerow,WR,11.575387954711914
4003,GB,J.Moore,WR,7.840433597564697
4004,GB,M.Valdes-Scantling,WR,21.94017791748047
4005,GB,A.Lazard,WR,6.45048189163208
288,ARI,ARI_DST,DST,82.66909654908062
289,ATL,ATL_DST,DST,73.34962263287608
290,BAL,BAL_DST,DST,104.98727417139943
291,BUF,BUF_DST,DST,94.56569757362365
292,CAR,CAR_DST,DST,70.61967928905527
293,CHI,CHI_DST,DST,97.13943752164653
294,CIN,CIN_DST,DST,78.32711286669716
295,CLE,CLE_DST,DST,103.51676922676958
296,DAL,DAL_DST,DST,70.5366651189203
297,DEN,DEN_DST,DST,75.54258518280304
298,DET,DET_DST,DST,71.69120903677735
299,GB,GB_DST,DST,83.7611735201285
300,HOU,HOU_DST,DST,97.66896653257808
301,IND,IND_DST,DST,68.76318000872675
302,JAX,JAX_DST,DST,90.07938143595288
303,KC,KC_DST,DST,101.63337623448766
304,LA,LA_DST,DST,101.38434894543121
305,LAC,LAC_DST,DST,100.78713066722892
306,MIA,MIA_DST,DST,88.56635542558797
307,MIN,MIN_DST,DST,75.2271793226965
308,NE,NE_DST,DST,85.79196966334848
309,NO,NO_DST,DST,82.23985021834815
310,NYG,NYG_DST,DST,87.40201306660296
311,NYJ,NYJ_DST,DST,94.81932708785085
312,OAK,OAK_DST,DST,67.31143079211319
313,PHI,PHI_DST,DST,77.57696506757613
314,PIT,PIT_DST,DST,79.87617307301346
315,SEA,SEA_DST,DST,94.79666559840669
316,SF,SF_DST,DST,99.9747068517666
317,TB,TB_DST,DST,93.31995873918417
318,TEN,TEN_DST,DST,94.18656079860475
319,WAS,WAS_DST,DST,76.28613022338622
