,Team,name,pos_keep,predicted_points
3898,WAS,J.Reed,TE,66.46854663429329
3899,WAS,P.Richardson,WR,36.72942264256259
3900,WAS,J.Doctson,WR,57.14455495513738
3901,WAS,B.Marshall,RB,30.44970873497114
3902,WAS,J.Chesson,WR,24.29700890244313
3903,WAS,S.Perine,RB,40.638181238421545
3904,WAS,J.Sprinkle,TE,29.5664271335572
3905,WAS,M.Flanagan,TE,29.43492466498981
3906,WAS,T.Quinn,WR,37.89258560410826
3907,WAS,D.Kidsy,WR,26.67145186338353
3908,JAX,N.Foles,QB,64.18890617740078
3909,PHI,A.Jeffery,WR,79.31021506965666
3910,PHI,Z.Ertz,TE,83.42332303056423
3911,PHI,R.Rodgers,TE,20.175570871683767
3912,PHI,N.Agholor,WR,61.12606919234212
3913,PHI,J.Perkins,TE,33.36551729237138
3914,PHI,W.Smallwood,RB,58.811764104169946
3915,PHI,C.Wentz,QB,99.63901553027222
3916,PHI,N.Sudfeld,QB,25.369945014271824
3917,PHI,S.Gibson,WR,29.61674553676869
3918,PHI,C.Clement,RB,50.59770298957895
3919,PHI,D.Goedert,TE,50.793793580393604
3920,PHI,J.Adams,RB,69.35685882422294
3921,NYG,G.Tate,WR,58.24102374056717
3922,SF,J.Matthews,WR,22.32559265513148
3923,JAX,C.Conley,WR,51.26032064956508
3924,IND,S.Ware,RB,55.66424846097333
3925,CLE,D.Harris,TE,28.520026264646983
3926,CLE,K.Hunt,RB,104.80934813704732
3927,NE,D.Thomas,WR,26.13688715870864
3928,KC,C.Henne,QB,33.695210509159274
3929,KC,T.Kelce,TE,92.00599305975808
3930,KC,S.Watkins,WR,56.25495202589356
3931,KC,T.Hill,WR,119.38267430919726
3932,KC,D.Robinson,WR,45.90180119180757
3933,KC,P.Mahomes,QB,178.28430452269703
3934,KC,G.Dieter,WR,32.99488220168058
3935,KC,M.Kemp,WR,26.086200197664887
3936,DET,C.Anderson,RB,56.221085209170326
3937,LA,R.Woods,WR,80.56098877196163
3938,LA,B.Cooks,WR,80.03013481277159
3939,LA,M.Brown,RB,31.0329615043144
3940,LA,T.Gurley,RB,118.33446691102537
