"","Season","game.id","date","Team","playerID","name","pass.att","pass.comp","passyds","pass.tds","pass.ints","pass.twopta","pass.twoptm","rush.att","rushyds","rushtds","rushlng","rushlngtd","rush.twopta","rush.twoptm","recept","recyds","rec.tds","reclng","reclngtd","rec.twopta","rec.twoptm","kick.rets","kickret.avg","kickret.tds","kick.ret.lng","kickret.lngtd","punt.rets","puntret.avg","puntret.tds","puntret.lng","puntret.lngtd","fgm","fga","fgyds","totpts.fg","xpmade","xpmissed","xpa","xpb","xppts.tot","tackles","asst.tackles","sacks","defints","forced.fumbs","totalfumbs","recfumbs","totalrecfumbs","fumbyds","fumbslost","games"
"18",2010,"2010090900",2010-09-09,"NO","00-0024258","R.Harper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1
"19",2010,"2010090900",2010-09-09,"NO","00-0022778","J.Vilma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1
"20",2010,"2010090900",2010-09-09,"NO","00-0026180","T.Porter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1
"21",2010,"2010090900",2010-09-09,"NO","00-0022753","T.Hargrove",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
"22",2010,"2010090900",2010-09-09,"NO","00-0022344","R.Gay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1
"23",2010,"2010090900",2010-09-09,"NO","00-0026990","M.Jenkins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"24",2010,"2010090900",2010-09-09,"NO","00-0022911","W.Smith",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"25",2010,"2010090900",2010-09-09,"NO","00-0023847","J.Charleston",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"26",2010,"2010090900",2010-09-09,"NO","00-0021228","A.Brown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"27",2010,"2010090900",2010-09-09,"NO","00-0021960","J.Wilkerson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"28",2010,"2010090900",2010-09-09,"MIN","00-0022807","B.Berrian",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
"29",2010,"2010090900",2010-09-09,"MIN","00-0026998","P.Harvin",0,0,0,0,0,0,0,1,2,0,2,0,0,0,1,12,0,12,0,0,0,2,20,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"30",2010,"2010090900",2010-09-09,"MIN","00-0025394","A.Peterson",0,0,0,0,0,0,0,19,87,0,14,0,0,0,3,14,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"31",2010,"2010090900",2010-09-09,"MIN","00-0025955","A.Young",0,0,0,0,0,0,0,3,2,0,2,0,0,0,2,11,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
