Team,actual_points,name,pos_keep,predicted_points
SF,,K.Bourne,WR,12.795880317687988
SF,,M.Breida,RB,32.119834899902344
SF,,C.Beathard,QB,33.34856033325195
SF,,N.Mullens,QB,14.011394500732422
SF,,R.Dwelley,TE,2.3792152404785156
SF,,J.Wilson,RB,14.557912826538086
SF,,R.James,WR,11.527749061584473
SF,,D.Pettis,WR,14.094457626342773
TEN,,D.Walker,TE,49.1861572265625
TEN,,D.Lewis,RB,51.838558197021484
TEN,,M.Pruitt,TE,11.057183265686035
TEN,,D.Jennings,WR,12.3326997756958
TEN,,M.Mariota,QB,64.9183349609375
TEN,,D.Henry,RB,89.54971313476562
TEN,,T.Sharpe,WR,26.44776153564453
TEN,,D.Fluellen,RB,6.450407028198242
TEN,,J.Smith,TE,11.916266441345215
TEN,,C.Davis,WR,30.921541213989258
TEN,,T.Taylor,WR,11.4186429977417
TEN,,C.Batson,WR,6.610969543457031
ATL,,L.Stocker,TE,15.636069297790527
TB,,B.Gabbert,QB,39.372711181640625
DEN,,E.Sanders,WR,81.41565704345703
DEN,,J.Heuerman,TE,17.549962997436523
DEN,,D.Booker,RB,27.394712448120117
DEN,,T.Patrick,WR,23.13181495666504
DEN,,J.Butt,TE,8.187984466552734
DEN,,R.Cracraft,WR,20.98640251159668
DEN,,P.Lindsay,RB,34.87019729614258
DEN,,C.Sutton,WR,16.086891174316406
DEN,,D.Hamilton,WR,16.63397789001465
DEN,,R.Freeman,RB,17.23994255065918
NE,,M.LaCosse,TE,10.223395347595215
WAS,,C.Keenum,QB,64.43032836914062
BUF,,J.Brown,WR,19.285186767578125
CAR,,D.Moore,WR,16.447471618652344
CHI,,M.Davis,RB,29.821210861206055
SEA,,E.Dickson,TE,31.485328674316406
SEA,,R.Wilson,QB,156.2752227783203
SEA,,T.Lockett,WR,65.00223541259766
SEA,,C.Prosise,RB,14.319992065429688
SEA,,N.Vannett,TE,13.94857120513916
SEA,,J.McKissic,RB,11.967497825622559
SEA,,C.Carson,RB,54.418968200683594
SEA,,T.Swoopes,TE,8.803834915161133
SEA,,W.Dissly,TE,23.490262985229492
SEA,,R.Penny,RB,13.02787971496582
SEA,,M.Turner,WR,6.139314651489258
BUF,,T.Yeldon,RB,47.897029876708984
JAX,,J.O'Shaughnessy,TE,14.252786636352539
JAX,,K.Cole,WR,29.519987106323242
JAX,,D.Westbrook,WR,33.00326156616211
JAX,,L.Fournette,RB,73.34676361083984
JAX,,D.Chark,WR,13.951375961303711
PHI,,C.Kessler,QB,6.528670310974121
PIT,,D.Moncrief,WR,48.81886291503906
KC,,C.Hyde,RB,71.95860290527344
KC,,B.Bell,TE,10.193037033081055
KC,,D.Williams,RB,6.201634883880615
LA,,B.Bortles,QB,79.39681243896484
NO,,L.Murray,RB,41.97269821166992
CHI,,A.Robinson,WR,24.045103073120117
MIN,,K.Rudolph,TE,75.93634796142578
MIN,,K.Cousins,QB,156.21078491210938
MIN,,A.Thielen,WR,69.46617889404297
MIN,,S.Diggs,WR,77.02337646484375
MIN,,A.Abdullah,RB,34.916954040527344
MIN,,D.Morgan,TE,8.505243301391602
MIN,,L.Treadwell,WR,15.723640441894531
MIN,,C.Ham,RB,8.109132766723633
MIN,,D.Cook,RB,40.38018798828125
MIN,,B.Zylstra,WR,5.727949619293213
MIN,,M.Boone,RB,7.692036151885986
MIN,,R.Thomas,RB,7.852407455444336
MIN,,T.Conklin,TE,5.940771579742432
MIN,,C.Beebe,WR,6.507360935211182
BAL,,T.Ervin,RB,9.392005920410156
HOU,,J.Webb,QB,7.486168384552002
HOU,,L.Miller,RB,101.04851531982422
HOU,,D.Hopkins,WR,137.26327514648438
HOU,,W.Fuller,WR,42.286354064941406
HOU,,D.Watson,QB,107.06712341308594
HOU,,D.Foreman,RB,14.804584503173828
HOU,,D.Carter,WR,16.591196060180664
HOU,,J.Akins,TE,6.352865695953369
HOU,,K.Coutee,WR,19.47570037841797
HOU,,J.Thomas,TE,11.954432487487793
HOU,,V.Smith,WR,7.8112640380859375
JAX,,A.Blue,RB,45.13330841064453
BAL,,M.Floyd,WR,45.355567932128906
NYJ,,J.Crowder,WR,38.5128059387207
NE,,M.Harris,WR,14.8209810256958
WAS,,A.Smith,QB,124.68859100341797
WAS,,V.Davis,TE,75.96736145019531
WAS,,A.Peterson,RB,141.00775146484375
WAS,,C.McCoy,QB,27.63460922241211
WAS,,B.Quick,WR,38.65074920654297
WAS,,C.Thompson,RB,48.02045440673828
WAS,,J.Reed,TE,77.85782623291016
WAS,,P.Richardson,WR,30.37238883972168
WAS,,J.Doctson,WR,25.100749969482422
WAS,,B.Marshall,RB,13.977529525756836
WAS,,J.Chesson,WR,14.77717399597168
WAS,,S.Perine,RB,23.284461975097656
WAS,,J.Sprinkle,TE,7.937007904052734
WAS,,M.Flanagan,TE,6.702152729034424
WAS,,T.Quinn,WR,9.778560638427734
WAS,,D.Kidsy,WR,7.474583148956299
JAX,,N.Foles,QB,82.59675598144531
PHI,,A.Jeffery,WR,62.28007888793945
PHI,,Z.Ertz,TE,62.06967544555664
PHI,,R.Rodgers,TE,22.701168060302734
PHI,,N.Agholor,WR,42.69965744018555
PHI,,J.Perkins,TE,19.889507293701172
PHI,,W.Smallwood,RB,30.153200149536133
PHI,,C.Wentz,QB,103.72122955322266
PHI,,N.Sudfeld,QB,18.112991333007812
PHI,,S.Gibson,WR,17.36172866821289
PHI,,C.Clement,RB,24.558326721191406
PHI,,D.Goedert,TE,13.05182933807373
PHI,,J.Adams,RB,19.417652130126953
NYG,,G.Tate,WR,64.71693420410156
SF,,J.Matthews,WR,30.273672103881836
JAX,,C.Conley,WR,34.404266357421875
IND,,S.Ware,RB,21.296396255493164
CLE,,D.Harris,TE,13.15007495880127
CLE,,K.Hunt,RB,71.97977447509766
NE,,D.Thomas,WR,16.346860885620117
KC,,C.Henne,QB,57.024078369140625
KC,,T.Kelce,TE,111.57595825195312
KC,,S.Watkins,WR,64.1007080078125
KC,,T.Hill,WR,68.92163848876953
KC,,D.Robinson,WR,12.765512466430664
KC,,P.Mahomes,QB,56.25652313232422
KC,,G.Dieter,WR,6.79287052154541
KC,,M.Kemp,WR,6.758614540100098
DET,,C.Anderson,RB,67.01859283447266
LA,,R.Woods,WR,62.59695053100586
LA,,B.Cooks,WR,72.97693634033203
LA,,M.Brown,RB,16.99602508544922
LA,,T.Gurley,RB,111.9021987915039
LA,,J.Goff,QB,81.86737060546875
LA,,T.Higbee,TE,15.419038772583008
LA,,J.Natson,WR,6.136329650878906
LA,,J.Davis,RB,5.131385803222656
LA,,G.Everett,TE,20.168746948242188
LA,,C.Kupp,WR,47.43879318237305
LA,,J.Reynolds,WR,18.537120819091797
LA,,J.Mundt,TE,3.720773696899414
LA,,J.Kelly,RB,5.256371021270752
LA,,K.Hodge,WR,4.741838455200195
MIN,,S.Mannion,QB,8.099832534790039
ATL,,M.Schaub,QB,15.463470458984375
ATL,,M.Ryan,QB,189.5744171142578
ATL,,L.Paulsen,TE,16.24813461303711
ATL,,J.Jones,WR,179.2399444580078
ATL,,M.Sanu,WR,69.97628021240234
ATL,,D.Freeman,RB,69.46659088134766
ATL,,J.Hardy,WR,19.069198608398438
ATL,,A.Hooper,TE,34.9018669128418
ATL,,B.Hill,RB,11.048248291015625
ATL,,E.Saubert,TE,6.4356369972229
ATL,,I.Smith,RB,8.674751281738281
ATL,,R.Gage,WR,8.508838653564453
ATL,,C.Ridley,WR,61.12882995605469
CHI,,M.Hall,WR,14.200252532958984
SF,,T.Coleman,RB,64.64879608154297
CLE,,O.Beckham,WR,107.16952514648438
NYG,,E.Manning,QB,158.7311553955078
NYG,,R.Ellison,TE,23.65187644958496
NYG,,R.Shepard,WR,19.16507911682129
NYG,,C.Latimer,WR,18.761987686157227
NYG,,B.Fowler,WR,23.771516799926758
NYG,,S.Simonson,TE,9.874568939208984
NYG,,S.Shepard,WR,49.969482421875
NYG,,C.Coleman,WR,28.132265090942383
NYG,,E.Engram,TE,35.07217025756836
NYG,,W.Gallman,RB,20.365442276000977
NYG,,K.Lauletta,QB,12.28282642364502
NYG,,S.Barkley,RB,45.655574798583984
GB,,J.Davis,WR,6.755255222320557
LAC,,P.Rivers,QB,165.1408233642578
LAC,,V.Green,TE,27.2659912109375
LAC,,T.Benjamin,WR,28.37126350402832
LAC,,K.Allen,WR,80.27488708496094
LAC,,M.Gordon,RB,111.21713256835938
LAC,,M.Williams,WR,34.493446350097656
LAC,,A.Ekeler,RB,32.82370376586914
LAC,,S.Culkin,TE,7.494816780090332
LAC,,J.Jackson,RB,17.23532485961914
LAC,,D.Newsome,RB,9.121011734008789
SEA,,G.Smith,QB,27.291851043701172
DAL,,R.Cobb,WR,70.30120849609375
GB,,A.Rodgers,QB,154.71478271484375
GB,,M.Lewis,TE,53.53068923950195
GB,,J.Graham,TE,83.3476333618164
GB,,D.Adams,WR,97.22869873046875
GB,,T.Davis,WR,9.615060806274414
GB,,G.Allison,WR,20.3004207611084
GB,,A.Jones,RB,52.97647476196289
GB,,D.Kizer,QB,27.512773513793945
GB,,J.Williams,RB,30.71407127380371
GB,,J.Kumerow,WR,11.575387954711914
GB,,J.Moore,WR,7.840433597564697
GB,,M.Valdes-Scantling,WR,21.94017791748047
GB,,A.Lazard,WR,6.45048189163208
ARI,,ARI_DST,DST,84.40571305511016
ATL,,ATL_DST,DST,72.55836161211181
BAL,,BAL_DST,DST,109.73408115100261
BUF,,BUF_DST,DST,98.4926623380399
CAR,,CAR_DST,DST,81.69939801450622
CHI,,CHI_DST,DST,104.44302249426913
CIN,,CIN_DST,DST,73.63344258568556
CLE,,CLE_DST,DST,101.12821487778629
DAL,,DAL_DST,DST,100.38928578612065
DEN,,DEN_DST,DST,86.63979413889939
DET,,DET_DST,DST,80.88094006798687
GB,,GB_DST,DST,77.36394583774698
HOU,,HOU_DST,DST,101.13778114896724
IND,,IND_DST,DST,90.53881337801444
JAX,,JAX_DST,DST,96.85233377394802
KC,,KC_DST,DST,81.03308870566025
LA,,LA_DST,DST,81.76332560735236
LAC,,LAC_DST,DST,89.78888547753247
MIA,,MIA_DST,DST,75.87530406261926
MIN,,MIN_DST,DST,93.21255612093739
NE,,NE_DST,DST,93.32384023110347
NO,,NO_DST,DST,95.63762563565056
NYG,,NYG_DST,DST,78.59610108316443
NYJ,,NYJ_DST,DST,83.65323310657809
OAK,,OAK_DST,DST,68.71820946943524
PHI,,PHI_DST,DST,91.19035953402934
PIT,,PIT_DST,DST,90.84257276169481
SEA,,SEA_DST,DST,93.14929945087032
SF,,SF_DST,DST,91.27531700872102
TB,,TB_DST,DST,79.06659982974983
TEN,,TEN_DST,DST,104.45364974934701
WAS,,WAS_DST,DST,76.34413165704608
