"","Season","Player","Team","Pos","name","GSIS_ID"
"84",2018,"Cameron Batson","TEN","WR","C.Batson","00-0034652"
"85",2018,"Cameron Brate","TB","TE","C.Brate","00-0031273"
"86",2018,"Cameron Meredith","NO","WR","C.Meredith","00-0031912"
"87",2018,"Carlos Hyde","JAX","RB","C.Hyde","00-0031045"
"88",2018,"Carson Wentz","PHI","QB","C.Wentz","00-0032950"
"89",2018,"Case Keenum","DEN","QB","C.Keenum","00-0028986"
"90",2018,"Chad Beebe","MIN","WR","C.Beebe","00-0034309"
"91",2018,"Chad Henne","KC","QB","C.Henne","00-0026197"
"92",2018,"Chad Williams","ARI","WR","C.Williams","00-0033933"
"93",2018,"Chandler Catanzaro","CAR","K","C.Catanzaro","00-0030896"
"94",2018,"Charcandrick West","KC","RB","C.West","00-0030668"
"95",2018,"Charles Clay","BUF","TE","C.Clay","00-0028112"
"96",2018,"Charone Peake","NYJ","WR","C.Peake","00-0032959"
"97",2018,"Chase Daniel","CHI","QB","C.Daniel","00-0026544"
"98",2018,"Chase Edmonds","ARI","RB","C.Edmonds","00-0034681"
"99",2018,"Chester Rogers","IND","WR","C.Rogers","00-0032355"
"100",2018,"Chris Boswell","PIT","K","C.Boswell","00-0031136"
"101",2018,"Chris Carson","SEA","RB","C.Carson","00-0033594"
"102",2018,"Chris Conley","KC","WR","C.Conley","00-0032128"
"103",2018,"Chris Godwin","TB","WR","C.Godwin","00-0033921"
"104",2018,"Chris Herndon","NYJ","TE","C.Herndon","00-0034766"
"105",2018,"Chris Hogan","NE","WR","C.Hogan","00-0028237"
"106",2018,"Chris Ivory","BUF","RB","C.Ivory","00-0027531"
"107",2018,"Chris Lacy","DET","WR","C.Lacy","00-0034593"
"108",2018,"Chris Manhertz","CAR","TE","C.Manhertz","00-0031484"
"109",2018,"Chris Moore","BAL","WR","C.Moore","00-0032398"
"110",2018,"Chris Thompson","WAS","RB","C.Thompson","00-0030404"
"111",2018,"Christian Kirk","ARI","WR","C.Kirk","00-0034775"
"112",2018,"Christian McCaffrey","CAR","RB","C.McCaffrey","00-0033280"
"113",2018,"Christine Michael","IND","RB","C.Michael","00-0030432"
"114",2018,"Cody Core","CIN","WR","C.Core","00-0032795"
"115",2018,"Cody Kessler","JAX","QB","C.Kessler","00-0033104"
"116",2018,"Cody Latimer","NYG","WR","C.Latimer","00-0031344"
"117",2018,"Cody Parkey","CHI","K","C.Parkey","00-0030850"
"118",2018,"Cole Beasley","DAL","WR","C.Beasley","00-0029000"
"119",2018,"Colt McCoy","WAS","QB","C.McCoy","00-0027688"
"120",2018,"Cooper Kupp","LA","WR","C.Kupp","00-0033908"
"121",2018,"Cordarrelle Patterson","NE","WR","C.Patterson","00-0030578"
"122",2018,"Corey Clement","PHI","RB","C.Clement","00-0033725"
"123",2018,"Corey Coleman","NYG","WR","C.Coleman","00-0032966"
"124",2018,"Corey Davis","TEN","WR","C.Davis","00-0033871"
"125",2018,"Corey Grant","JAX","RB","C.Grant","00-0031731"
"126",2018,"Courtland Sutton","DEN","WR","C.Sutton","00-0034348"
"127",2018,"Curtis Samuel","CAR","WR","C.Samuel","00-0033282"
"128",2018,"D'Onta Foreman","HOU","RB","D.Foreman","00-0033925"
"129",2018,"D.J. Chark","JAX","WR","D.Chark","00-0034777"
"130",2018,"D.J. Moore","CAR","WR","D.Moore","00-0034827"
"131",2018,"DaeSean Hamilton","DEN","WR","D.Hamilton","00-0034370"
"132",2018,"Dak Prescott","DAL","QB","D.Prescott","00-0033077"
"133",2018,"Dallas Goedert","PHI","TE","D.Goedert","00-0034351"
"134",2018,"Dalton Schultz","DAL","TE","D.Schultz","00-0034383"
"135",2018,"Dalvin Cook","MIN","RB","D.Cook","00-0033893"
"136",2018,"Damien Williams","KC","RB","D.Williams","00-0030874"
"137",2018,"Damiere Byrd","CAR","WR","D.Byrd","00-0031868"
"138",2018,"Damion Ratley","CLE","WR","D.Ratley","00-0034273"
"139",2018,"Dan Arnold","NO","TE","D.Arnold","00-0034011"
"140",2018,"Dan Bailey","MIN","K","D.Bailey","00-0028660"
"141",2018,"Daniel Carlson","OAK","K","D.Carlson","00-0034161"
"142",2018,"Danny Amendola","MIA","WR","D.Amendola","00-0026035"
"143",2018,"Dante Pettis","SF","WR","D.Pettis","00-0034860"
"144",2018,"Darius Jackson","DAL","RB","D.Jackson","00-0033049"
"145",2018,"Darius Jennings","TEN","WR","D.Jennings","00-0031972"
"146",2018,"Darrel Williams","KC","RB","D.Williams","00-0034301"
"147",2018,"Darrell Daniels","ARI","TE","D.Daniels","00-0033258"
"148",2018,"Darren Fells","CLE","TE","D.Fells","00-0029738"
"149",2018,"Darren Sproles","PHI","RB","D.Sproles","00-0023564"
"150",2018,"Darren Waller","OAK","TE","D.Waller","00-0031610"
"151",2018,"Darrius Heyward-Bey","PIT","WR","D.Heyward-Bey","00-0026983"
"152",2018,"Darvin Kidsy","WAS","WR","D.Kidsy","00-0034710"
"153",2018,"Davante Adams","GB","WR","D.Adams","00-0031381"
"154",2018,"Dave Williams","JAX","RB","D.Williams","00-0034427"
"155",2018,"David Fluellen","TEN","RB","D.Fluellen","00-0030711"
"156",2018,"David Grinnage","JAX","TE","D.Grinnage","00-0032634"
"157",2018,"David Johnson","ARI","RB","D.Johnson","00-0032187"
"158",2018,"David Moore","SEA","WR","D.Moore","00-0033589"
"159",2018,"David Morgan","MIN","TE","D.Morgan","00-0032430"
"160",2018,"David Njoku","CLE","TE","D.Njoku","00-0033885"
"161",2018,"De'Angelo Henderson Sr.","NYJ","RB","D.Sr.","00-0033581"
"162",2018,"De'Anthony Thomas","KC","WR","D.Thomas","00-0031060"
"163",2018,"De'Lance Turner","BAL","RB","D.Turner","00-0034201"
"164",2018,"DeAndre Carter","HOU","WR","D.Carter","00-0031763"
"165",2018,"DeAndre Hopkins","HOU","WR","D.Hopkins","00-0030564"
"166",2018,"DeAndre Washington","OAK","RB","D.Washington","00-0032940"
"167",2018,"Dede Westbrook","JAX","WR","D.Westbrook","00-0033839"
"168",2018,"Delanie Walker","TEN","TE","D.Walker","00-0024389"
"169",2018,"Demarcus Robinson","KC","WR","D.Robinson","00-0032775"
"170",2018,"Demaryius Thomas","HOU","WR","D.Thomas","00-0027874"
"171",2018,"Demetrius Harris","KC","TE","D.Harris","00-0030155"
"172",2018,"Deontay Burnett","NYJ","WR","D.Burnett","00-0034653"
"173",2018,"Deonte Thompson","BUF","WR","D.Thompson","00-0029388"
"174",2018,"Derek Anderson","BUF","QB","D.Anderson","00-0023645"
"175",2018,"Derek Carr","OAK","QB","D.Carr","00-0031280"
"176",2018,"Derek Carrier","OAK","TE","D.Carrier","00-0029119"
"177",2018,"Derek Watt","LAC","FB","D.Watt","00-0032897"
"178",2018,"Derrick Coleman","ARI","FB","D.Coleman","00-0029068"
"179",2018,"Derrick Henry","TEN","RB","D.Henry","00-0032764"
"180",2018,"Derrick Willies","CLE","WR","D.Willies","00-0034258"
"181",2018,"DeSean Jackson","TB","WR","D.Jackson","00-0026189"
"182",2018,"Deshaun Watson","HOU","QB","D.Watson","00-0033537"
"183",2018,"DeShone Kizer","GB","QB","D.Kizer","00-0033899"
"184",2018,"Detrez Newsome","LAC","RB","D.Newsome","00-0034565"
"185",2018,"DeVante Parker","MIA","WR","D.Parker","00-0031547"
"186",2018,"Devin Funchess","CAR","WR","D.Funchess","00-0032055"
"187",2018,"Devonta Freeman","ATL","RB","D.Freeman","00-0031285"
"188",2018,"Devontae Booker","DEN","RB","D.Booker","00-0032972"
"189",2018,"Dion Lewis","TEN","RB","D.Lewis","00-0028087"
"190",2018,"Dion Sims","CHI","TE","D.Sims","00-0030422"
"191",2018,"Donte Moncrief","JAX","WR","D.Moncrief","00-0031339"
"192",2018,"Dontrelle Inman","IND","WR","D.Inman","00-0028411"
"193",2018,"Doug Baldwin","SEA","WR","D.Baldwin","00-0028434"
"194",2018,"Doug Martin","OAK","RB","D.Martin","00-0029613"
"195",2018,"Drew Brees","NO","QB","D.Brees","00-0020531"
"196",2018,"Duke Johnson","CLE","RB","D.Johnson","00-0032257"
"197",2018,"Durham Smythe","MIA","TE","D.Smythe","00-0034798"
"198",2018,"Dustin Hopkins","WAS","K","D.Hopkins","00-0030098"
"199",2018,"Dwayne Allen","NE","TE","D.Allen","00-0029689"
"200",2018,"Dwayne Harris","OAK","WR","D.Harris","00-0028114"
"201",2018,"Dwayne Washington","NO","RB","D.Washington","00-0032450"
"202",2018,"Ed Dickson","SEA","TE","E.Dickson","00-0027675"
"203",2018,"Eli Manning","NYG","QB","E.Manning","00-0022803"
"204",2018,"Eli Rogers","PIT","WR","E.Rogers","00-0031782"
"205",2018,"Elijah McGuire","NYJ","RB","E.McGuire","00-0033295"
"206",2018,"Elijhaa Penny","NYG","RB","E.Penny","00-0032813"
"207",2018,"Emmanuel Sanders","DEN","WR","E.Sanders","00-0027685"
"208",2018,"Equanimeous St. Brown","GB","WR","E.Brown","00-0034279"
"209",2018,"Eric Ebron","IND","TE","E.Ebron","00-0031387"
"210",2018,"Eric Saubert","ATL","TE","E.Saubert","00-0033576"
"211",2018,"Eric Tomlinson","NYJ","TE","E.Tomlinson","00-0031690"
"212",2018,"Erik Swoope","IND","TE","E.Swoope","00-0030854"
"213",2018,"Evan Engram","NYG","TE","E.Engram","00-0033881"
"214",2018,"Ezekiel Elliott","DAL","RB","E.Elliott","00-0033045"
"215",2018,"Frank Gore","MIA","RB","F.Gore","00-0023500"
"216",2018,"Freddie Martino","TB","WR","F.Martino","00-0030737"
"217",2018,"Garrett Celek","SF","TE","G.Celek","00-0028903"
"218",2018,"Garrett Gilbert","CAR","QB","G.Gilbert","00-0031395"
"219",2018,"Gehrig Dieter","KC","WR","G.Dieter","00-0033474"
"220",2018,"Geno Smith","LAC","QB","G.Smith","00-0030565"
"221",2018,"Geoff Swaim","DAL","TE","G.Swaim","00-0032141"
"222",2018,"George Kittle","SF","TE","G.Kittle","00-0033288"
"223",2018,"Gerald Everett","LA","TE","G.Everett","00-0033895"
"224",2018,"Geremy Davis","LAC","WR","G.Davis","00-0031953"
"225",2018,"Geronimo Allison","GB","WR","G.Allison","00-0032626"
"226",2018,"Giorgio Tavecchio","ATL","K","G.Tavecchio","00-0028907"
"227",2018,"Giovani Bernard","CIN","RB","G.Bernard","00-0030456"
"228",2018,"Golden Tate","PHI","WR","G.Tate","00-0027891"
"229",2018,"Graham Gano","CAR","K","G.Gano","00-0026858"
"230",2018,"Greg Joseph","CLE","K","G.Joseph","00-0034450"
"231",2018,"Greg Olsen","CAR","TE","G.Olsen","00-0025418"
"232",2018,"Greg Zuerlein","LA","K","G.Zuerlein","00-0029621"
"233",2018,"Gus Edwards","BAL","RB","G.Edwards","00-0034184"
"234",2018,"Harrison Butker","KC","K","H.Butker","00-0033303"
"235",2018,"Hayden Hurst","BAL","TE","H.Hurst","00-0034830"
"236",2018,"Ian Thomas","CAR","TE","I.Thomas","00-0034365"
"237",2018,"Isaiah Crowell","NYJ","RB","I.Crowell","00-0030656"
"238",2018,"Isaiah Ford","MIA","WR","I.Ford","00-0033471"
"239",2018,"Isaiah McKenzie","BUF","WR","I.McKenzie","00-0033466"
"240",2018,"Ito Smith","ATL","RB","I.Smith","00-0034378"
"241",2018,"J'Mon Moore","GB","WR","J.Moore","00-0034268"
"242",2018,"J.D. McKissic","SEA","RB","J.McKissic","00-0032602"
"243",2018,"J.J. Jones","NYJ","WR","J.Jones","00-0034560"
"244",2018,"J.J. Nelson","ARI","WR","J.Nelson","00-0032112"
"245",2018,"Jack Doyle","IND","TE","J.Doyle","00-0030181"
"246",2018,"Jacob Hollister","NE","TE","J.Hollister","00-0033387"
"247",2018,"Jacoby Brissett","IND","QB","J.Brissett","00-0033119"
"248",2018,"Jacquizz Rodgers","TB","RB","J.Rodgers","00-0028083"
"249",2018,"Jake Butt","DEN","TE","J.Butt","00-0033564"
"250",2018,"Jake Elliott","PHI","K","J.Elliott","00-0033787"
"251",2018,"Jake Kumerow","GB","WR","J.Kumerow","00-0031787"
"252",2018,"Jakeem Grant","MIA","WR","J.Grant","00-0032791"
"253",2018,"Jalen Richard","OAK","RB","J.Richard","00-0033025"
"254",2018,"Jalen Tolliver","ARI","WR","J.Tolliver","00-0034489"
"255",2018,"Jamaal Charles","JAX","RB","J.Charles","00-0026213"
"256",2018,"Jamaal Williams","GB","RB","J.Williams","00-0033948"
"257",2018,"Jameis Winston","TB","QB","J.Winston","00-0031503"
"258",2018,"James Conner","PIT","RB","J.Conner","00-0033553"
"259",2018,"James Develin","NE","FB","J.Develin","00-0027925"
"260",2018,"James O'Shaughnessy","JAX","TE","J.O'Shaughnessy","00-0031951"
"261",2018,"James Washington","PIT","WR","J.Washington","00-0034676"
"262",2018,"James White","NE","RB","J.White","00-0031062"
"263",2018,"Jamison Crowder","WAS","WR","J.Crowder","00-0031941"
"264",2018,"Jared Cook","OAK","TE","J.Cook","00-0027061"
"265",2018,"Jared Goff","LA","QB","J.Goff","00-0033106"
"266",2018,"Jarius Wright","CAR","WR","J.Wright","00-0029572"
"267",2018,"Jaron Brown","SEA","WR","J.Brown","00-0030300"
"268",2018,"Jarvis Landry","CLE","WR","J.Landry","00-0031382"
"269",2018,"Jason Croom","BUF","TE","J.Croom","00-0033627"
"270",2018,"Jason Myers","NYJ","K","J.Myers","00-0031492"
"271",2018,"Jason Sanders","MIA","K","J.Sanders","00-0034794"
"272",2018,"Javon Wims","CHI","WR","J.Wims","00-0034426"
"273",2018,"Javorius Allen","BAL","RB","J.Allen","00-0031577"
"274",2018,"Jawill Davis","NYG","WR","J.Davis","00-0034499"
"275",2018,"Jay Ajayi","PHI","RB","J.Ajayi","00-0031590"
"276",2018,"Jaylen Samuels","PIT","RB","J.Samuels","00-0034331"
"277",2018,"Jeff Driskel","CIN","QB","J.Driskel","00-0032436"
"278",2018,"Jeff Heuerman","DEN","TE","J.Heuerman","00-0032227"
"279",2018,"Jeff Wilson","SF","RB","J.Wilson","00-0034115"
"280",2018,"Jehu Chesson","WAS","WR","J.Chesson","00-0033464"
"281",2018,"Jeremy Hill","NE","RB","J.Hill","00-0031301"
"282",2018,"Jeremy Kerley","BUF","WR","J.Kerley","00-0028091"
"283",2018,"Jeremy Langford","ATL","RB","J.Langford","00-0031569"
"284",2018,"Jeremy Sprinkle","WAS","TE","J.Sprinkle","00-0033528"
"285",2018,"Jermaine Gresham","ARI","TE","J.Gresham","00-0027873"
"286",2018,"Jermaine Kearse","NYJ","WR","J.Kearse","00-0029159"
"287",2018,"Jerome Cunningham","DET","TE","J.Cunningham","00-0031462"
"288",2018,"Jesse James","PIT","TE","J.James","00-0032135"
"289",2018,"Jimmy Garoppolo","SF","QB","J.Garoppolo","00-0031345"
"290",2018,"Jimmy Graham","GB","TE","J.Graham","00-0027696"
"291",2018,"Joe Flacco","BAL","QB","J.Flacco","00-0026158"
"292",2018,"Joe Mixon","CIN","RB","J.Mixon","00-0033897"
"293",2018,"John Brown","BAL","WR","J.Brown","00-0031051"
"294",2018,"John Kelly","LA","RB","J.Kelly","00-0034808"
"295",2018,"John Phillips","ARI","TE","J.Phillips","00-0027139"
"296",2018,"John Ross","CIN","WR","J.Ross","00-0033460"
"297",2018,"Johnny Holton","OAK","WR","J.Holton","00-0032935"
"298",2018,"Johnny Mundt","LA","TE","J.Mundt","00-0033246"
"299",2018,"JoJo Natson","LA","WR","J.Natson","00-0033266"
"300",2018,"Jonathan Stewart","NYG","RB","J.Stewart","00-0026153"
"301",2018,"Jonnu Smith","TEN","TE","J.Smith","00-0033858"
"302",2018,"Jordan Akins","HOU","TE","J.Akins","00-0034364"
"303",2018,"Jordan Franks","CIN","TE","J.Franks","00-0034532"
"304",2018,"Jordan Howard","CHI","RB","J.Howard","00-0032780"
"305",2018,"Jordan Leggett","NYJ","TE","J.Leggett","00-0033953"
"306",2018,"Jordan Matthews","PHI","WR","J.Matthews","00-0031299"
"307",2018,"Jordan Reed","WAS","TE","J.Reed","00-0030472"
"308",2018,"Jordan Thomas","HOU","TE","J.Thomas","00-0034420"
"309",2018,"Jordan Wilkins","IND","RB","J.Wilkins","00-0034400"
"310",2018,"Jordy Nelson","OAK","WR","J.Nelson","00-0026176"
"311",2018,"Josh Adams","PHI","RB","J.Adams","00-0034457"
"312",2018,"Josh Allen","BUF","QB","J.Allen","00-0034857"
"313",2018,"Josh Bellamy","CHI","WR","J.Bellamy","00-0029319"
"314",2018,"Josh Doctson","WAS","WR","J.Doctson","00-0032760"
"315",2018,"Josh Gordon","NE","WR","J.Gordon","00-0029664"
"316",2018,"Josh Hill","NO","TE","J.Hill","00-0030216"
"317",2018,"Josh Johnson","WAS","QB","J.Johnson","00-0026300"
"318",2018,"Josh Lambo","JAX","K","J.Lambo","00-0032087"
"319",2018,"Josh Malone","CIN","WR","J.Malone","00-0033859"
"320",2018,"Josh McCown","NYJ","QB","J.McCown","00-0021206"
"321",2018,"Josh Perkins","PHI","TE","J.Perkins","00-0032599"
"322",2018,"Josh Reynolds","LA","WR","J.Reynolds","00-0033943"
"323",2018,"Josh Rosen","ARI","QB","J.Rosen","00-0034343"
"324",2018,"Joshua Dobbs","PIT","QB","J.Dobbs","00-0033949"
"325",2018,"JuJu Smith-Schuster","PIT","WR","J.Smith-Schuster","00-0033857"
"326",2018,"Julian Edelman","NE","WR","J.Edelman","00-0027150"
"327",2018,"Julio Jones","ATL","WR","J.Jones","00-0027944"
"328",2018,"Justin Davis","LA","RB","J.Davis","00-0033760"
"329",2018,"Justin Hardy","ATL","WR","J.Hardy","00-0031570"
"330",2018,"Justin Hunter","PIT","WR","J.Hunter","00-0030521"
"331",2018,"Justin Jackson","LAC","RB","J.Jackson","00-0034440"
"332",2018,"Justin Tucker","BAL","K","J.Tucker","00-0029597"
"333",2018,"Justin Watson","TB","WR","J.Watson","00-0034386"
"334",2018,"Ka'imi Fairbairn","HOU","K","K.Fairbairn","00-0032726"
"335",2018,"Kai Forbath","JAX","K","K.Forbath","00-0028787"
"336",2018,"Kalen Ballage","MIA","RB","K.Ballage","00-0034799"
"337",2018,"Kamar Aiken","PHI","WR","K.Aiken","00-0028497"
"338",2018,"Kapri Bibbs","GB","RB","K.Bibbs","00-0031102"
"339",2018,"Kareem Hunt","KC","RB","K.Hunt","00-0033923"
"340",2018,"Keelan Cole","JAX","WR","K.Cole","00-0033681"
"341",2018,"Keenan Allen","LAC","WR","K.Allen","00-0030279"
"342",2018,"Keith Ford","BUF","RB","K.Ford","00-0034509"
"343",2018,"Keith Kirkwood","NO","WR","K.Kirkwood","00-0034317"
"344",2018,"Keith Smith","OAK","FB","K.Smith","00-0030968"
"345",2018,"Keke Coutee","HOU","WR","K.Coutee","00-0034366"
"346",2018,"Kelvin Benjamin","KC","WR","K.Benjamin","00-0031359"
"347",2018,"Kendrick Bourne","SF","WR","K.Bourne","00-0033307"
"348",2018,"Kenneth Dixon","BAL","RB","K.Dixon","00-0032411"
"349",2018,"Kenny Golladay","DET","WR","K.Golladay","00-0033932"
"350",2018,"Kenny Stills","MIA","WR","K.Stills","00-0030085"
"351",2018,"Kenyan Drake","MIA","RB","K.Drake","00-0033118"
"352",2018,"Keon Hatcher","OAK","WR","K.Hatcher","00-0033441"
"353",2018,"Kerryon Johnson","DET","RB","K.Johnson","00-0034349"
"354",2018,"Kevin White","CHI","WR","K.White","00-0031545"
"355",2018,"KhaDarel Hodge","LA","WR","K.Hodge","00-0034854"
"356",2018,"Khari Lee","BUF","TE","K.Lee","00-0031922"
"357",2018,"Kirk Cousins","MIN","QB","K.Cousins","00-0029604"
"358",2018,"Kyle Allen","CAR","QB","K.Allen","00-0034577"
"359",2018,"Kyle Juszczyk","SF","FB","K.Juszczyk","00-0029892"
"360",2018,"Kyle Lauletta","NYG","QB","K.Lauletta","00-0034369"
"361",2018,"Kyle Rudolph","MIN","TE","K.Rudolph","00-0027981"
"362",2018,"Lamar Jackson","BAL","QB","L.Jackson","00-0034796"
"363",2018,"Lamar Miller","HOU","RB","L.Miller","00-0029615"
"364",2018,"Lance Kendricks","GB","TE","L.Kendricks","00-0027985"
"365",2018,"Laquon Treadwell","MIN","WR","L.Treadwell","00-0032951"
"366",2018,"Larry Fitzgerald","ARI","WR","L.Fitzgerald","00-0022921"
"367",2018,"Latavius Murray","MIN","RB","L.Murray","00-0030513"
"368",2018,"Lee Smith","OAK","TE","L.Smith","00-0028097"
"369",2018,"LeGarrette Blount","DET","RB","L.Blount","00-0027325"
"370",2018,"Leonard Fournette","JAX","RB","L.Fournette","00-0033856"
"371",2018,"Leonte Carroo","MIA","WR","L.Carroo","00-0033060"
"372",2018,"LeSean McCoy","BUF","RB","L.McCoy","00-0027029"
"373",2018,"Levine Toilolo","DET","TE","L.Toilolo","00-0030443"
"374",2018,"Logan Paulsen","ATL","TE","L.Paulsen","00-0027215"
"375",2018,"Logan Thomas","BUF","TE","L.Thomas","00-0031260"
"376",2018,"Luke Stocker","TEN","TE","L.Stocker","00-0028042"
"377",2018,"Luke Willson","DET","TE","L.Willson","00-0030089"
"378",2018,"Malcolm Brown","LA","RB","M.Brown","00-0031806"
"379",2018,"Malik Turner","SEA","WR","M.Turner","00-0034867"
"380",2018,"Marcedes Lewis","GB","TE","M.Lewis","00-0024243"
"381",2018,"Marcell Ateman","OAK","WR","M.Ateman","00-0034747"
"382",2018,"Marcus Johnson","IND","WR","M.Johnson","00-0032980"
"383",2018,"Marcus Kemp","KC","WR","M.Kemp","00-0033481"
"384",2018,"Marcus Mariota","TEN","QB","M.Mariota","00-0032268"
"385",2018,"Marcus Murphy","BUF","RB","M.Murphy","00-0031959"
"386",2018,"Mark Andrews","BAL","TE","M.Andrews","00-0034753"
"387",2018,"Mark Ingram","NO","RB","M.Ingram","00-0027966"
