abs_value,name,value
0.46196519717700546,rushyds_career_per_game_player_prev,0.46196519717700546
0.4156705051619539,recyds_career_per_game_player_prev,0.4156705051619539
0.17589635248515645,points_player_prev,0.17589635248515645
0.13398194458017396,rushyds_per_game_player_prev,0.13398194458017396
0.0966939417132051,pass.tds_var_player_prev,-0.0966939417132051
0.0820458583896546,points_career_player_prev,-0.0820458583896546
0.03612290728670151,recyds_player_prev,0.03612290728670151
0.034444843963068524,recept_career_old_Team_prev,0.034444843963068524
0.0320061172519736,rush.att_career_player_prev,0.0320061172519736
0.0295499141340708,punt.rets_var_Team_prev_delta,0.0295499141340708
0.02715556730093339,rush.att_player_prev,0.02715556730093339
0.024792230916196045,recept_var_player_prev,0.024792230916196045
0.02452209194022405,pass.att_past_sched,-0.02452209194022405
0.020596889568303953,recyds_per_game_Team_prev_delta,-0.020596889568303953
0.020401397096297152,pass.comp_career_Team_prev_delta,0.020401397096297152
0.02028933180191536,pass.att_delta_sched,-0.02028933180191536
0.019076159100559282,passyds_player_prev,0.019076159100559282
0.018666127483702215,pass.ints_var_old_Team_prev,0.018666127483702215
0.01791545349808972,puntret.avg_career_player_prev,0.01791545349808972
0.01721678129008869,passyds_career_per_game_old_Team_prev,0.01721678129008869
0.01713031309767447,passyds_per_game_old_Team_prev,-0.01713031309767447
0.016528246206465837,pass.tds_var_Team_prev_delta,0.016528246206465837
0.016454651359414357,puntret.avg_past_sched,0.016454651359414357
0.01579440085723514,rushyds_player_prev,0.01579440085723514
0.015720821546416158,rush_per_att_old_Team_prev,-0.015720821546416158
0.01449017330691791,points_new_Team_prev,-0.01449017330691791
0.013872032145470828,recyds_career_per_game_new_Team_prev,-0.013872032145470828
0.012594155762199724,points_var_player_prev,0.012594155762199724
0.011893971393834264,pass.comp_career_new_Team_prev,0.011893971393834264
0.01096529303730706,kickret.avg_past_sched,0.01096529303730706
0.010153050298022236,rush.att_career_new_Team_prev,0.010153050298022236
0.009449902326613135,recept_career_new_Team_prev,0.009449902326613135
0.009091326216194377,kickret.avg_career_player_prev,-0.009091326216194377
0.009040443095910152,kick.rets_career_new_Team_prev,-0.009040443095910152
0.008386773161196166,rushyds_career_player_prev,-0.008386773161196166
0.007405482297681619,passyds_per_game_Team_prev_delta,0.007405482297681619
0.007008021128686561,points_career_old_Team_prev,-0.007008021128686561
0.006740117048250761,puntret.avg_old_Team_prev,-0.006740117048250761
0.006497201984655685,kick.rets_var_new_Team_prev,-0.006497201984655685
0.006319085021577453,points_career_Team_prev_delta,0.006319085021577453
0.005679608422530675,rushyds_delta_sched,-0.005679608422530675
0.005537365638953693,puntret.avg_career_new_Team_prev,0.005537365638953693
0.005489405160692188,kickret.avg_old_Team_prev,-0.005489405160692188
0.0053109052298609865,recept_var_new_Team_prev,-0.0053109052298609865
0.005142286045703602,total_games_Team_prev_delta,0.005142286045703602
0.004041228468877344,rush.att_career_old_Team_prev,0.004041228468877344
0.003765489779285029,pass.att_career_Team_prev_delta,-0.003765489779285029
0.0034814731184347053,puntret.avg_career_Team_prev_delta,0.0034814731184347053
0.0034359453526225923,kickret.avg_career_Team_prev_delta,-0.0034359453526225923
0.0033143332229323857,kickret.avg_player_prev,-0.0033143332229323857
0.0033059399857571473,recept_var_Team_prev_delta,-0.0033059399857571473
0.0032866511651017394,kickret.avg_career_per_game_new_Team_prev,0.0032866511651017394
0.003170485991484055,pass.att_new_Team_prev,-0.003170485991484055
0.002887871828052017,kickret.avg_curr_sched,0.002887871828052017
0.0027908105077267165,pass.att_career_player_prev,-0.0027908105077267165
0.0027653415401626617,puntret.avg_var_player_prev,-0.0027653415401626617
0.0026264572234655386,rushyds_career_new_Team_prev,-0.0026264572234655386
0.002380058432313412,passyds_career_player_prev,0.002380058432313412
0.0020687022689816455,points_career_new_Team_prev,0.0020687022689816455
0.0019400347129962154,passyds_old_Team_prev,0.0019400347129962154
0.001910947906772533,kickret.avg_career_old_Team_prev,0.001910947906772533
0.0018398113254727683,passyds_career_Team_prev_delta,-0.0018398113254727683
0.0018119821103084435,recyds_new_Team_prev,-0.0018119821103084435
0.001573081177307027,pass.att_career_new_Team_prev,-0.001573081177307027
0.0014408261360643652,pass.comp_var_player_prev,-0.0014408261360643652
0.0014118333000311485,rushyds_career_per_game_old_Team_prev,0.0014118333000311485
0.0013753218454772866,recyds_curr_sched,0.0013753218454772866
0.001367605907150506,rushyds_Team_prev_delta,-0.001367605907150506
0.0011396547183877817,total_games_new_Team_prev,0.0011396547183877817
0.0009252568819824269,recyds_career_old_Team_prev,-0.0009252568819824269
0.0008691392991732852,rushyds_past_sched,-0.0008691392991732852
0.0008561610970013841,puntret.avg_var_new_Team_prev,-0.0008561610970013841
0.0008429146885735645,recyds_career_new_Team_prev,-0.0008429146885735645
0.0008351168976344121,pass.att_var_player_prev,0.0008351168976344121
0.0007633482888745428,points_var_new_Team_prev,0.0007633482888745428
0.0007119833711175876,passyds_career_new_Team_prev,-0.0007119833711175876
0.0005996443708714919,recyds_career_player_prev,-0.0005996443708714919
0.0005478002810883161,passyds_Team_prev_delta,-0.0005478002810883161
0.0005155470616943512,rushyds_career_old_Team_prev,-0.0005155470616943512
0.000513043142655033,puntret.avg_var_Team_prev_delta,-0.000513043142655033
0.000496794600477327,recyds_career_Team_prev_delta,-0.000496794600477327
0.0004092780116611972,kickret.avg_var_player_prev,0.0004092780116611972
0.00038293395930707704,pass.comp_var_old_Team_prev,0.00038293395930707704
0.0003516513157946441,pass.comp_var_new_Team_prev,0.0003516513157946441
