Team,actual_points,name,pos_keep,predicted_points
PHI,101.17500000000001,N.Agholor,WR,58.717647552490234
PHI,38.400000000000006,J.Ajayi,RB,59.190574645996094
PHI,89.4,W.Smallwood,RB,51.272911071777344
PHI,146.55000000000004,C.Wentz,QB,85.05888366699219
PHI,4.35,N.Sudfeld,QB,8.61691951751709
PHI,4.800000000000001,S.Gibson,WR,5.837335586547852
PHI,59.10000000000001,C.Clement,RB,40.35224151611328
CAR,9.1,T.Heinicke,QB,5.596761703491211
DET,28.6,B.Ellington,WR,22.033262252807617
HOU,147.60000000000002,L.Miller,RB,85.67498016357422
HOU,30.5,R.Griffin,TE,17.98491859436035
HOU,218.50000000000003,D.Hopkins,WR,120.40988159179688
HOU,77.30000000000001,A.Blue,RB,29.152099609375
HOU,3.5,T.Ervin,RB,5.692896842956543
HOU,74.30000000000001,W.Fuller,WR,68.11454772949219
HOU,269.225,D.Watson,QB,128.45913696289062
HOU,8.7,D.Foreman,RB,51.00218963623047
JAX,4.1000000000000005,T.Bohanon,RB,5.734499454498291
JAX,132.45,B.Bortles,QB,156.25303649902344
JAX,10.7,C.Grant,RB,18.707876205444336
JAX,21.400000000000002,J.O'Shaughnessy,TE,8.974191665649414
JAX,118.10000000000001,T.Yeldon,RB,54.2113037109375
JAX,0.0,J.Mickens,WR,24.718481063842773
JAX,51.1,K.Cole,WR,34.911773681640625
JAX,113.5,D.Westbrook,WR,37.36272430419922
JAX,98.4,L.Fournette,RB,61.671993255615234
CHI,98.30000000000001,A.Robinson II,WR,41.61240005493164
DAL,41.5,A.Hurns,WR,40.17982482910156
KC,1.0250000000000001,C.Henne,QB,49.14077377319336
GB,3.9000000000000004,M.Lewis,TE,46.395870208740234
BUF,65.0,C.Ivory,RB,68.58905792236328
JAX,15.0,A.Seferian-Jenkins,TE,35.85844802856445
LA,-2.0,J.Natson,WR,3.186497926712036
NYJ,12.675,J.McCown,QB,104.41450500488281
NYJ,49.300000000000004,B.Powell,RB,64.478515625
NYJ,43.1,J.Kearse,WR,53.957847595214844
NYJ,4.7,N.Sterling,TE,13.522714614868164
NYJ,106.4,R.Anderson,WR,67.885498046875
NYJ,2.5,C.Peake,WR,7.898414134979248
NYJ,7.2,E.Tomlinson,TE,11.975103378295898
NYJ,66.9,E.McGuire,RB,48.34639358520508
BUF,0.7000000000000001,J.Kerley,WR,33.160423278808594
JAX,82.8,D.Moncrief,WR,30.128604888916016
IND,-0.7,R.Turbin,RB,25.443510055541992
IND,163.0,T.Hilton,WR,103.4788818359375
IND,34.5,J.Doyle,TE,41.392066955566406
IND,62.1,C.Rogers,WR,35.18528366088867
IND,-0.65,J.Brissett,QB,64.42168426513672
IND,161.10000000000002,M.Mack,RB,77.1376953125
PHI,5.300000000000001,K.Aiken,WR,30.44189453125
MIA,90.60000000000001,F.Gore,RB,136.94329833984375
JAX,88.39999999999999,C.Hyde,RB,72.08280944824219
MIN,53.1,A.Robinson,WR,28.4927978515625
SF,34.6,P.Garcon,WR,88.46061706542969
SF,21.0,G.Celek,TE,47.633541107177734
SF,37.4,K.Juszczyk,RB,20.600034713745117
SF,64.4,M.Goodwin,WR,49.5035285949707
SF,37.25,J.Garoppolo,QB,54.4515495300293
SF,32.6,R.Mostert,RB,15.36381721496582
SF,170.70000000000002,G.Kittle,TE,58.2110481262207
SF,29.5,T.Taylor,WR,22.850997924804688
SF,72.7,K.Bourne,WR,18.50320816040039
SF,135.5,M.Breida,RB,66.17774963378906
SF,56.199999999999996,C.Beathard,QB,66.50846862792969
MIN,0.9000000000000004,A.Abdullah,RB,40.88936996459961
NO,15.4,D.Washington,RB,10.73459243774414
DET,155.525,M.Stafford,QB,174.7809295654297
DET,1.5,N.Bellore,RB,11.785538673400879
DET,80.80000000000001,M.Jones,WR,88.7264633178711
DET,55.50000000000001,T.Riddick,RB,74.55577850341797
DET,31.0,T.Jones,WR,22.698715209960938
DET,50.1,Z.Zenner,RB,36.86124801635742
DET,28.0,M.Roberts,TE,20.206701278686523
DET,137.10000000000002,K.Golladay,WR,59.320533752441406
IND,156.2,E.Ebron,TE,53.81698226928711
CLE,29.700000000000003,D.Fells,TE,22.862098693847656
PHI,108.9,G.Tate,WR,99.10671997070312
ATL,14.600000000000001,B.Hill,RB,4.079715728759766
IND,6.1,R.Hewitt,TE,16.37783432006836
OAK,25.5,B.LaFell,WR,58.544471740722656
OAK,0.0,A.McCarron,QB,15.619035720825195
CIN,103.4,A.Green,WR,135.1826629638672
CIN,136.05,A.Dalton,QB,147.68580627441406
CIN,60.900000000000006,G.Bernard,RB,74.93492889404297
CIN,23.900000000000002,T.Eifert,TE,61.1761474609375
