"","Season","Player","Team","Pos","name","GSIS_ID"
"129",2012,"David Wilson","NYG","RB","D.Wilson","00-0029251"
"130",2012,"Davone Bess","MIA","WR","D.Bess","00-0026000"
"131",2012,"DeAngelo Williams","CAR","RB","D.Williams","00-0024242"
"132",2012,"Dedrick Epps","NYJ","TE","D.Epps","00-0027827"
"133",2012,"Deion Branch","NE","WR","D.Branch","00-0021192"
"134",2012,"Delanie Walker","SF","TE","D.Walker","00-0024389"
"135",2012,"Delone Carter","IND","RB","D.Carter","00-0028057"
"136",2012,"DeMarco Murray","DAL","RB","D.Murray","00-0028009"
"137",2012,"Demaryius Thomas","DEN","WR","D.Thomas","00-0027874"
"138",2012,"Denarius Moore","OAK","WR","D.Moore","00-0028086"
"139",2012,"Dennis Pitta","BAL","TE","D.Pitta","00-0027714"
"140",2012,"Deonte Thompson","BAL","WR","D.Thompson","00-0029388"
"141",2012,"Derek Anderson","CAR","QB","D.Anderson","00-0023645"
"142",2012,"Derek Hagan","OAK","WR","D.Hagan","00-0024297"
"143",2012,"DeSean Jackson","PHI","WR","D.Jackson","00-0026189"
"144",2012,"Devery Henderson","NO","WR","D.Henderson","00-0022929"
"145",2012,"DeVier Posey","HOU","WR","D.Posey","00-0029673"
"146",2012,"Devin Aromashodu","MIN","WR","D.Aromashodu","00-0024447"
"147",2012,"Devin Hester","CHI","WR","D.Hester","00-0024272"
"148",2012,"Devon Wylie","KC","WR","D.Wylie","00-0029274"
"149",2012,"Dexter McCluster","KC","WR","D.McCluster","00-0027651"
"150",2012,"Dez Bryant","DAL","WR","D.Bryant","00-0027902"
"151",2012,"Dezmon Briscoe","WAS","WR","D.Briscoe","00-0027789"
"152",2012,"Dion Lewis","PHI","RB","D.Lewis","00-0028087"
"153",2012,"Domenik Hixon","NYG","WR","D.Hixon","00-0024345"
"154",2012,"Donald Brown","IND","RB","D.Brown","00-0027003"
"155",2012,"Donald Driver","GB","WR","D.Driver","00-0004541"
"156",2012,"Donald Jones","BUF","WR","D.Jones","00-0027518"
"157",2012,"Donnie Avery","IND","WR","D.Avery","00-0026173"
"158",2012,"Donte' Stallworth","NE","WR","D.Stallworth","00-0021147"
"159",2012,"Dorin Dickerson","BUF","TE","D.Dickerson","00-0027819"
"160",2012,"Doug Baldwin","SEA","WR","D.Baldwin","00-0028434"
"161",2012,"Doug Martin","TB","RB","D.Martin","00-0029613"
"162",2012,"Drew Brees","NO","QB","D.Brees","00-0020531"
"163",2012,"Drew Davis","ATL","WR","D.Davis","00-0028307"
"164",2012,"DuJuan Harris","GB","RB","D.Harris","00-0028409"
"165",2012,"Dustin Keller","NYJ","TE","D.Keller","00-0026170"
"166",2012,"Dwayne Allen","IND","TE","D.Allen","00-0029689"
"167",2012,"Dwayne Bowe","KC","WR","D.Bowe","00-0025410"
"168",2012,"Dwayne Harris","DAL","WR","D.Harris","00-0028114"
"169",2012,"Earl Bennett","CHI","WR","E.Bennett","00-0026210"
"170",2012,"Early Doucet","ARI","WR","E.Doucet","00-0026221"
"171",2012,"Ed Dickson","BAL","TE","E.Dickson","00-0027675"
"172",2012,"Eli Manning","NYG","QB","E.Manning","00-0022803"
"173",2012,"Emmanuel Sanders","PIT","WR","E.Sanders","00-0027685"
"174",2012,"Eric Decker","DEN","WR","E.Decker","00-0027690"
"175",2012,"Eric Weems","CHI","WR","E.Weems","00-0024535"
"176",2012,"Evan Moore","PHI","TE","E.Moore","00-0026123"
"177",2012,"Evan Royster","WAS","RB","E.Royster","00-0028115"
"178",2012,"Felix Jones","DAL","RB","F.Jones","00-0026162"
"179",2012,"Frank Gore","SF","RB","F.Gore","00-0023500"
"180",2012,"Fred Davis","WAS","TE","F.Davis","00-0026188"
"181",2012,"Fred Jackson","BUF","RB","F.Jackson","00-0024204"
"182",2012,"Garrett Celek","SF","TE","G.Celek","00-0028903"
"183",2012,"Garrett Graham","HOU","TE","G.Graham","00-0027718"
"184",2012,"Garrett Hartley","NO","K","G.Hartley","00-0025824"
"185",2012,"Gary Barnidge","CAR","TE","G.Barnidge","00-0026281"
"186",2012,"Golden Tate","SEA","WR","G.Tate","00-0027891"
"187",2012,"Graham Gano","CAR","K","G.Gano","00-0026858"
"188",2012,"Graham Harrell","GB","QB","G.Harrell","00-0027602"
"189",2012,"Greg Camarillo","NO","WR","G.Camarillo","00-0023408"
"190",2012,"Greg Jennings","GB","WR","G.Jennings","00-0024267"
"191",2012,"Greg Little","CLE","WR","G.Little","00-0027997"
"192",2012,"Greg McElroy","NYJ","QB","G.McElroy","00-0028146"
"193",2012,"Greg Olsen","CAR","TE","G.Olsen","00-0025418"
"194",2012,"Hakeem Nicks","NYG","WR","H.Nicks","00-0027005"
"195",2012,"Harry Douglas","ATL","WR","H.Douglas","00-0026224"
"196",2012,"Hayden Smith","NYJ","TE","H.Smith","00-0028842"
"197",2012,"Heath Miller","PIT","TE","H.Miller","00-0023465"
"198",2012,"Henry Hynoski","NYG","FB","H.Hynoski","00-0028492"
"199",2012,"Isaac Redman","PIT","RB","I.Redman","00-0026566"
"200",2012,"Jabar Gaffney","MIA","WR","J.Gaffney","00-0021163"
"201",2012,"Jacob Hester","DEN","RB","J.Hester","00-0026209"
"202",2012,"Jacob Tamme","DEN","TE","J.Tamme","00-0026267"
"203",2012,"Jacoby Jones","BAL","WR","J.Jones","00-0025460"
"204",2012,"Jacquizz Rodgers","ATL","RB","J.Rodgers","00-0028083"
"205",2012,"Jake Locker","TEN","QB","J.Locker","00-0027946"
"206",2012,"Jake O'Connell","KC","TE","J.O'Connell","00-0027154"
"207",2012,"Jamaal Charles","KC","RB","J.Charles","00-0026213"
"208",2012,"Jamar Newsome","KC","WR","J.Newsome","00-0028417"
"209",2012,"James Casey","HOU","FB","J.Casey","00-0027109"
"210",2012,"James Hanna","DAL","TE","J.Hanna","00-0029634"
"211",2012,"James Jones","GB","WR","J.Jones","00-0025465"
"212",2012,"James Starks","GB","RB","J.Starks","00-0027791"
"213",2012,"Jamie Harper","TEN","RB","J.Harper","00-0028068"
"214",2012,"Jared Cook","TEN","TE","J.Cook","00-0027061"
"215",2012,"Jarius Wright","MIN","WR","J.Wright","00-0029572"
"216",2012,"Jarrett Boykin","GB","WR","J.Boykin","00-0029051"
"217",2012,"Jason Avant","PHI","WR","J.Avant","00-0024324"
"218",2012,"Jason Campbell","CHI","QB","J.Campbell","00-0023460"
"219",2012,"Jason Hanson","DET","K","J.Hanson","00-0006800"
"220",2012,"Jason Hill","NYJ","WR","J.Hill","00-0025463"
"221",2012,"Jason Snelling","ATL","FB","J.Snelling","00-0025631"
"222",2012,"Jason Witten","DAL","TE","J.Witten","00-0022127"
"223",2012,"Javon Ringer","TEN","RB","J.Ringer","00-0027120"
"224",2012,"Jay Cutler","CHI","QB","J.Cutler","00-0024226"
"225",2012,"Jay Feely","ARI","K","J.Feely","00-0019770"
"226",2012,"Jeff Cumberland","NYJ","TE","J.Cumberland","00-0027321"
"227",2012,"Jeff King","ARI","TE","J.King","00-0024369"
"228",2012,"Jeremy Kerley","NYJ","WR","J.Kerley","00-0028091"
"229",2012,"Jeremy Maclin","PHI","WR","J.Maclin","00-0026995"
"230",2012,"Jeremy Stewart","OAK","FB","J.Stewart","00-0029441"
"231",2012,"Jermaine Gresham","CIN","TE","J.Gresham","00-0027873"
"232",2012,"Jermaine Kearse","SEA","WR","J.Kearse","00-0029159"
"233",2012,"Jermichael Finley","GB","TE","J.Finley","00-0026231"
"234",2012,"Jerome Simpson","MIN","WR","J.Simpson","00-0026186"
"235",2012,"Jerrel Jernigan","NYG","WR","J.Jernigan","00-0028021"
"236",2012,"Jerricho Cotchery","PIT","WR","J.Cotchery","00-0022811"
"237",2012,"Jim Dray","ARI","TE","J.Dray","00-0027825"
"238",2012,"Jimmy Graham","NO","TE","J.Graham","00-0027696"
"239",2012,"Joe Adams","CAR","WR","J.Adams","00-0029271"
"240",2012,"Joe Flacco","BAL","QB","J.Flacco","00-0026158"
"241",2012,"Joe McKnight","NYJ","RB","J.McKnight","00-0027712"
"242",2012,"Joel Dreessen","DEN","TE","J.Dreessen","00-0023630"
"243",2012,"John Carlson","MIN","TE","J.Carlson","00-0026178"
"244",2012,"John Kuhn","GB","FB","J.Kuhn","00-0022999"
"245",2012,"John Phillips","DAL","TE","J.Phillips","00-0027139"
"246",2012,"John Skelton","ARI","QB","J.Skelton","00-0027754"
"247",2012,"Joique Bell","DET","RB","J.Bell","00-0027218"
"248",2012,"Jon Baldwin","KC","WR","J.Baldwin","00-0027964"
"249",2012,"Jonathan Dwyer","PIT","RB","J.Dwyer","00-0027786"
"250",2012,"Jonathan Stewart","CAR","RB","J.Stewart","00-0026153"
"251",2012,"Jordan Cameron","CLE","TE","J.Cameron","00-0028040"
"252",2012,"Jordan Norwood","CLE","WR","J.Norwood","00-0026739"
"253",2012,"Jordan White","NYJ","WR","J.White","00-0029642"
"254",2012,"Jordy Nelson","GB","WR","J.Nelson","00-0026176"
"255",2012,"Jorvorskie Lane","MIA","FB","J.Lane","00-0029619"
"256",2012,"Joseph Morgan","NO","WR","J.Morgan","00-0028532"
"257",2012,"Josh Brown","CIN","K","J.Brown","00-0021940"
"258",2012,"Josh Cooper","CLE","WR","J.Cooper","00-0028930"
"259",2012,"Josh Cribbs","CLE","WR","J.Cribbs","00-0023176"
"260",2012,"Josh Freeman","TB","QB","J.Freeman","00-0026993"
"261",2012,"Josh Gordon","CLE","WR","J.Gordon","00-0029664"
"262",2012,"Josh Johnson","CLE","QB","J.Johnson","00-0026300"
"263",2012,"Josh Morgan","WAS","WR","J.Morgan","00-0026314"
"264",2012,"Julian Edelman","NE","WR","J.Edelman","00-0027150"
"265",2012,"Julio Jones","ATL","WR","J.Jones","00-0027944"
"266",2012,"Juron Criner","OAK","WR","J.Criner","00-0029702"
"267",2012,"Justin Forsett","HOU","RB","J.Forsett","00-0026373"
"268",2012,"Justin Medlock","CAR","K","J.Medlock","00-0025547"
"269",2012,"Justin Tucker","BAL","K","J.Tucker","00-0029597"
"270",2012,"Kahlil Bell","CHI","RB","K.Bell","00-0026579"
"271",2012,"Kai Forbath","WAS","K","K.Forbath","00-0028787"
"272",2012,"Kealoha Pilares","CAR","WR","K.Pilares","00-0028070"
"273",2012,"Kellen Davis","CHI","TE","K.Davis","00-0026298"
"274",2012,"Kellen Winslow","NE","TE","K.Winslow","00-0022922"
"275",2012,"Kendall Hunter","SF","RB","K.Hunter","00-0028053"
"276",2012,"Kendall Wright","TEN","WR","K.Wright","00-0029708"
"277",2012,"Kenny Britt","TEN","WR","K.Britt","00-0027006"
"278",2012,"Keshawn Martin","HOU","WR","K.Martin","00-0029415"
"279",2012,"Kevin Boss","KC","TE","K.Boss","00-0025540"
"280",2012,"Kevin Cone","ATL","WR","K.Cone","00-0028792"
"281",2012,"Kevin Kolb","ARI","QB","K.Kolb","00-0025423"
"282",2012,"Kevin Ogletree","DAL","WR","K.Ogletree","00-0026780"
"283",2012,"Kevin Smith","DET","RB","K.Smith","00-0026204"
"284",2012,"Kevin Walter","HOU","WR","K.Walter","00-0021931"
"285",2012,"Kirk Cousins","WAS","QB","K.Cousins","00-0029604"
"286",2012,"Knowshon Moreno","DEN","RB","K.Moreno","00-0026988"
"287",2012,"Konrad Reuland","NYJ","TE","K.Reuland","00-0028238"
"288",2012,"Kregg Lumpkin","NYG","RB","K.Lumpkin","00-0026029"
"289",2012,"Kris Adams","IND","WR","K.Adams","00-0028338"
"290",2012,"Kris Durham","DET","WR","K.Durham","00-0028045"
"291",2012,"Kyle Adams","CHI","TE","K.Adams","00-0028337"
"292",2012,"Kyle Orton","DAL","QB","K.Orton","00-0023541"
"293",2012,"Kyle Rudolph","MIN","TE","K.Rudolph","00-0027981"
"294",2012,"Kyle Williams","SF","WR","K.Williams","00-0027608"
"295",2012,"Lamar Miller","MIA","RB","L.Miller","00-0029615"
"296",2012,"LaMichael James","SF","RB","L.James","00-0029260"
"297",2012,"Lance Ball","DEN","RB","L.Ball","00-0026432"
"298",2012,"Lance Dunbar","DAL","RB","L.Dunbar","00-0029004"
"299",2012,"Lance Moore","NO","WR","L.Moore","00-0023310"
"300",2012,"LaRod Stephens-Howling","ARI","RB","L.Stephens-Howling","00-0026956"
"301",2012,"LaRon Byrd","ARI","WR","L.Byrd","00-0029343"
"302",2012,"Larry Fitzgerald","ARI","WR","L.Fitzgerald","00-0022921"
"303",2012,"Lavelle Hawkins","TEN","WR","L.Hawkins","00-0026266"
"304",2012,"LaVon Brazill","IND","WR","L.Brazill","00-0029548"
"305",2012,"Lawrence Tynes","NYG","K","L.Tynes","00-0019778"
"306",2012,"Lawrence Vickers","DAL","FB","L.Vickers","00-0024394"
"307",2012,"Lee Smith","BUF","TE","L.Smith","00-0028097"
"308",2012,"LeGarrette Blount","TB","RB","L.Blount","00-0027325"
"309",2012,"Legedu Naanee","MIA","WR","L.Naanee","00-0025559"
"310",2012,"Leon Washington","SEA","RB","L.Washington","00-0024332"
"311",2012,"Leonard Hankerson","WAS","WR","L.Hankerson","00-0028017"
"312",2012,"Leonard Pope","PIT","TE","L.Pope","00-0024287"
"313",2012,"LeSean McCoy","PHI","RB","L.McCoy","00-0027029"
"314",2012,"Lestar Jean","HOU","WR","L.Jean","00-0028542"
"315",2012,"Lex Hilliard","NYJ","FB","L.Hilliard","00-0026344"
"316",2012,"Logan Paulsen","WAS","TE","L.Paulsen","00-0027215"
"317",2012,"Louis Murphy","CAR","WR","L.Murphy","00-0027089"
"318",2012,"Luke Stocker","TB","TE","L.Stocker","00-0028042"
"319",2012,"Marcel Reece","OAK","FB","M.Reece","00-0026393"
"320",2012,"Marcus Thigpen","MIA","RB","M.Thigpen","00-0026577"
"321",2012,"Mardy Gilyard","NYJ","WR","M.Gilyard","00-0027700"
"322",2012,"Mario Manningham","SF","WR","M.Manningham","00-0026235"
"323",2012,"Mark Ingram","NO","RB","M.Ingram","00-0027966"
"324",2012,"Mark Sanchez","NYJ","QB","M.Sanchez","00-0026898"
"325",2012,"Marlon Moore","MIA","WR","M.Moore","00-0027356"
"326",2012,"Marques Colston","NO","WR","M.Colston","00-0024466"
"327",2012,"Marshawn Lynch","SEA","RB","M.Lynch","00-0025399"
"328",2012,"Martellus Bennett","NYG","TE","M.Bennett","00-0026201"
"329",2012,"Marvin Jones","CIN","WR","M.Jones","00-0029293"
"330",2012,"Marvin McNutt","PHI","WR","M.McNutt","00-0029424"
"331",2012,"Mason Crosby","GB","K","M.Crosby","00-0025580"
"332",2012,"Matt Asiata","MIN","RB","M.Asiata","00-0028198"
"333",2012,"Matt Bryant","ATL","K","M.Bryant","00-0020578"
"334",2012,"Matt Cassel","KC","QB","M.Cassel","00-0023662"
"335",2012,"Matt Flynn","SEA","QB","M.Flynn","00-0026349"
"336",2012,"Matt Forte","CHI","RB","M.Forte","00-0026184"
"337",2012,"Matt Hasselbeck","TEN","QB","M.Hasselbeck","00-0007091"
"338",2012,"Matt Leinart","OAK","QB","M.Leinart","00-0024225"
"339",2012,"Matt Moore","MIA","QB","M.Moore","00-0025708"
"340",2012,"Matt Prater","DEN","K","M.Prater","00-0023853"
"341",2012,"Matt Ryan","ATL","QB","M.Ryan","00-0026143"
"342",2012,"Matt Schaub","HOU","QB","M.Schaub","00-0022787"
"343",2012,"Matt Spaeth","CHI","TE","M.Spaeth","00-0025464"
"344",2012,"Matt Willis","DEN","WR","M.Willis","00-0024756"
"345",2012,"Matthew Stafford","DET","QB","M.Stafford","00-0026498"
"346",2012,"Mewelde Moore","IND","RB","M.Moore","00-0022217"
"347",2012,"Michael Bush","CHI","RB","M.Bush","00-0025487"
"348",2012,"Michael Crabtree","SF","WR","M.Crabtree","00-0026986"
"349",2012,"Michael Floyd","ARI","WR","M.Floyd","00-0029638"
"350",2012,"Michael Hoomanawanui","NE","TE","M.Hoomanawanui","00-0027732"
"351",2012,"Michael Jenkins","MIN","WR","M.Jenkins","00-0022781"
"352",2012,"Michael Palmer","ATL","TE","M.Palmer","00-0027202"
"353",2012,"Michael Preston","TEN","WR","M.Preston","00-0028362"
"354",2012,"Michael Robinson","SEA","FB","M.Robinson","00-0024315"
"355",2012,"Michael Turner","ATL","RB","M.Turner","00-0022821"
"356",2012,"Mike Goodson","OAK","RB","M.Goodson","00-0027080"
"357",2012,"Mike Higgins","NO","TE","M.Higgins","00-0028522"
"358",2012,"Mike Nugent","CIN","K","M.Nugent","00-0023482"
"359",2012,"Mike Thomas","DET","WR","M.Thomas","00-0027076"
"360",2012,"Mike Tolbert","CAR","FB","M.Tolbert","00-0026069"
"361",2012,"Mike Vick","PHI","QB","M.Vick","00-0020245"
"362",2012,"Mike Wallace","PIT","WR","M.Wallace","00-0026901"
"363",2012,"Mike Williams","TB","WR","M.Williams","00-0027702"
"364",2012,"Mikel Leshoure","DET","RB","M.Leshoure","00-0027995"
"365",2012,"Miles Austin","DAL","WR","M.Austin","00-0023921"
"366",2012,"Mohamed Massaquoi","CLE","WR","M.Massaquoi","00-0027026"
"367",2012,"Mohamed Sanu","CIN","WR","M.Sanu","00-0029632"
"368",2012,"Montario Hardesty","CLE","RB","M.Hardesty","00-0027666"
"369",2012,"Nate Burleson","DET","WR","N.Burleson","00-0021999"
"370",2012,"Nate Byham","TB","TE","N.Byham","00-0027780"
"371",2012,"Nate Eachus","KC","FB","N.Eachus","00-0029358"
"372",2012,"Nate Kaeding","MIA","K","N.Kaeding","00-0022737"
"373",2012,"Nate Washington","TEN","WR","N.Washington","00-0023367"
"374",2012,"Nathan Palmer","IND","WR","N.Palmer","00-0028906"
"375",2012,"Nick Foles","PHI","QB","N.Foles","00-0029567"
"376",2012,"Nick Folk","NYJ","K","N.Folk","00-0025565"
"377",2012,"Niles Paul","WAS","TE","N.Paul","00-0028093"
"378",2012,"Olindo Mare","CHI","K","O.Mare","00-0010373"
"379",2012,"Orson Charles","CIN","TE","O.Charles","00-0029414"
"380",2012,"Owen Daniels","HOU","TE","O.Daniels","00-0024313"
"381",2012,"Owen Schmitt","OAK","FB","O.Schmitt","00-0026303"
"382",2012,"Patrick Turner","NYJ","WR","P.Turner","00-0027059"
"383",2012,"Percy Harvin","MIN","WR","P.Harvin","00-0026998"
"384",2012,"Peyton Hillis","KC","RB","P.Hillis","00-0026367"
"385",2012,"Peyton Manning","DEN","QB","P.Manning","00-0010346"
"386",2012,"Phil Dawson","CLE","K","P.Dawson","00-0004091"
"387",2012,"Phillip Tanner","DAL","RB","P.Tanner","00-0028613"
"388",2012,"Pierre Garcon","WAS","WR","P.Garcon","00-0026345"
